Size	Latency (us)	np	Algorithm
4096	5.01	12	scatter_flat
8192	7.58	12	scatter_flat
16384	13.71	12	scatter_flat
32768	25.96	12	scatter_flat
65536	50.94	12	scatter_flat
131072	111.34	12	scatter_flat
262144	122.89	12	scatter_flat
524288	261.60	12	scatter_flat
1048576	829.45	12	scatter_flat
2097152	3463.31	12	scatter_flat
4194304	7871.09	12	scatter_flat
8	0.95	12	scatter_binomial
16	0.98	12	scatter_binomial
32	1.16	12	scatter_binomial
64	1.31	12	scatter_binomial
128	1.50	12	scatter_binomial
256	1.68	12	scatter_binomial
512	2.08	12	scatter_binomial
1024	2.92	12	scatter_binomial
2048	4.37	12	scatter_binomial
4096	6.80	12	scatter_binomial
8192	11.21	12	scatter_binomial
16384	20.23	12	scatter_binomial
32768	38.07	12	scatter_binomial
65536	53.56	12	scatter_binomial
131072	125.96	12	scatter_binomial
262144	299.28	12	scatter_binomial
524288	680.78	12	scatter_binomial
1048576	2251.07	12	scatter_binomial
2097152	6102.78	12	scatter_binomial
4194304	12872.61	12	scatter_binomial
8	0.92	12	scatter_nb
16	0.95	12	scatter_nb
32	1.15	12	scatter_nb
64	1.32	12	scatter_nb
128	1.50	12	scatter_nb
256	1.70	12	scatter_nb
512	2.07	12	scatter_nb
1024	2.96	12	scatter_nb
2048	4.44	12	scatter_nb
4096	6.85	12	scatter_nb
8192	11.30	12	scatter_nb
16384	9.80	12	scatter_nb
32768	19.36	12	scatter_nb
65536	41.99	12	scatter_nb
131072	86.28	12	scatter_nb
262144	107.24	12	scatter_nb
524288	146.53	12	scatter_nb
1048576	809.98	12	scatter_nb
2097152	3386.09	12	scatter_nb
4194304	7841.35	12	scatter_nb
8	0.92	14	broadcast_chain
16	0.91	14	broadcast_chain
32	1.10	14	broadcast_chain
64	1.05	14	broadcast_chain
128	1.52	14	broadcast_chain
256	1.59	14	broadcast_chain
512	1.69	14	broadcast_chain
1024	2.13	14	broadcast_chain
2048	2.81	14	broadcast_chain
4096	4.10	14	broadcast_chain
8192	6.48	14	broadcast_chain
16384	15.63	14	broadcast_chain
32768	24.56	14	broadcast_chain
65536	42.88	14	broadcast_chain
131072	80.16	14	broadcast_chain
262144	153.60	14	broadcast_chain
524288	303.94	14	broadcast_chain
1048576	585.76	14	broadcast_chain
2097152	1293.21	14	broadcast_chain
4194304	3377.19	14	broadcast_chain
8	0.89	14	broadcast_binary_tree
16	0.91	14	broadcast_binary_tree
32	1.10	14	broadcast_binary_tree
64	1.06	14	broadcast_binary_tree
128	1.53	14	broadcast_binary_tree
256	1.58	14	broadcast_binary_tree
512	1.69	14	broadcast_binary_tree
1024	2.13	14	broadcast_binary_tree
2048	2.84	14	broadcast_binary_tree
4096	4.21	14	broadcast_binary_tree
8192	6.57	14	broadcast_binary_tree
16384	16.81	14	broadcast_binary_tree
32768	26.04	14	broadcast_binary_tree
65536	46.49	14	broadcast_binary_tree
131072	86.51	14	broadcast_binary_tree
262144	158.39	14	broadcast_binary_tree
524288	307.22	14	broadcast_binary_tree
1048576	590.61	14	broadcast_binary_tree
2097152	1355.03	14	broadcast_binary_tree
4194304	3364.30	14	broadcast_binary_tree
8	0.98	14	scatter_flat
16	0.99	14	scatter_flat
32	1.25	14	scatter_flat
64	1.30	14	scatter_flat
128	2.13	14	scatter_flat
256	2.17	14	scatter_flat
512	2.36	14	scatter_flat
1024	3.33	14	scatter_flat
2048	4.10	14	scatter_flat
4096	5.91	14	scatter_flat
8192	9.16	14	scatter_flat
16384	16.55	14	scatter_flat
32768	31.32	14	scatter_flat
65536	104.25	14	scatter_flat
131072	135.97	14	scatter_flat
262144	140.73	14	scatter_flat
524288	294.61	14	scatter_flat
1048576	929.86	14	scatter_flat
2097152	3742.45	14	scatter_flat
4194304	8587.15	14	scatter_flat
8	0.83	14	scatter_binomial
16	0.96	14	scatter_binomial
32	1.09	14	scatter_binomial
64	1.31	14	scatter_binomial
128	1.59	14	scatter_binomial
256	1.82	14	scatter_binomial
512	2.33	14	scatter_binomial
1024	3.43	14	scatter_binomial
2048	5.49	14	scatter_binomial
4096	8.59	14	scatter_binomial
8192	14.75	14	scatter_binomial
16384	27.13	14	scatter_binomial
32768	51.39	14	scatter_binomial
65536	141.09	14	scatter_binomial
131072	212.45	14	scatter_binomial
262144	476.19	14	scatter_binomial
524288	1031.22	14	scatter_binomial
1048576	2982.63	14	scatter_binomial
2097152	7157.19	14	scatter_binomial
4194304	14949.70	14	scatter_binomial
8	0.84	14	scatter_nb
16	0.99	14	scatter_nb
32	1.12	14	scatter_nb
64	1.36	14	scatter_nb
128	1.62	14	scatter_nb
256	1.86	14	scatter_nb
512	2.38	14	scatter_nb
1024	3.47	14	scatter_nb
2048	5.54	14	scatter_nb
4096	8.62	14	scatter_nb
8192	14.67	14	scatter_nb
16384	13.33	14	scatter_nb
32768	20.26	14	scatter_nb
65536	44.95	14	scatter_nb
131072	101.74	14	scatter_nb
262144	126.12	14	scatter_nb
524288	160.83	14	scatter_nb
1048576	905.93	14	scatter_nb
2097152	3787.72	14	scatter_nb
4194304	8554.21	14	scatter_nb
8	1.36	16	broadcast_chain
16	1.30	16	broadcast_chain
32	1.52	16	broadcast_chain
64	1.46	16	broadcast_chain
128	2.17	16	broadcast_chain
256	2.22	16	broadcast_chain
512	2.37	16	broadcast_chain
1024	2.84	16	broadcast_chain
2048	3.57	16	broadcast_chain
4096	5.13	16	broadcast_chain
8192	7.85	16	broadcast_chain
16384	20.04	16	broadcast_chain
32768	31.95	16	broadcast_chain
65536	56.51	16	broadcast_chain
131072	107.02	16	broadcast_chain
262144	213.87	16	broadcast_chain
524288	416.51	16	broadcast_chain
1048576	739.96	16	broadcast_chain
2097152	1577.85	16	broadcast_chain
4194304	3715.66	16	broadcast_chain
8	1.22	16	broadcast_binary_tree
16	1.21	16	broadcast_binary_tree
32	1.49	16	broadcast_binary_tree
64	1.65	16	broadcast_binary_tree
128	2.19	16	broadcast_binary_tree
256	2.27	16	broadcast_binary_tree
512	2.47	16	broadcast_binary_tree
1024	2.87	16	broadcast_binary_tree
2048	3.68	16	broadcast_binary_tree
4096	5.26	16	broadcast_binary_tree
8192	7.97	16	broadcast_binary_tree
16384	19.21	16	broadcast_binary_tree
32768	30.40	16	broadcast_binary_tree
65536	53.58	16	broadcast_binary_tree
131072	104.98	16	broadcast_binary_tree
262144	187.13	16	broadcast_binary_tree
524288	362.98	16	broadcast_binary_tree
1048576	677.02	16	broadcast_binary_tree
2097152	1505.33	16	broadcast_binary_tree
4194304	3651.96	16	broadcast_binary_tree
8	1.76	16	scatter_flat
16	1.75	16	scatter_flat
32	1.95	16	scatter_flat
64	1.90	16	scatter_flat
128	3.31	16	scatter_flat
256	3.40	16	scatter_flat
512	3.75	16	scatter_flat
1024	4.81	16	scatter_flat
2048	5.76	16	scatter_flat
4096	7.93	16	scatter_flat
8192	11.96	16	scatter_flat
16384	21.99	16	scatter_flat
32768	39.30	16	scatter_flat
65536	79.41	16	scatter_flat
131072	167.58	16	scatter_flat
262144	165.82	16	scatter_flat
524288	335.60	16	scatter_flat
1048576	1126.34	16	scatter_flat
2097152	4247.47	16	scatter_flat
4194304	9826.85	16	scatter_flat
8	1.44	16	scatter_binomial
16	1.55	16	scatter_binomial
32	1.92	16	scatter_binomial
64	2.14	16	scatter_binomial
128	2.42	16	scatter_binomial
256	2.78	16	scatter_binomial
512	3.59	16	scatter_binomial
1024	5.15	16	scatter_binomial
2048	7.68	16	scatter_binomial
4096	11.99	16	scatter_binomial
8192	21.38	16	scatter_binomial
16384	38.38	16	scatter_binomial
32768	58.43	16	scatter_binomial
65536	139.38	16	scatter_binomial
131072	320.52	16	scatter_binomial
262144	701.41	16	scatter_binomial
524288	1455.63	16	scatter_binomial
1048576	3911.05	16	scatter_binomial
2097152	9335.00	16	scatter_binomial
4194304	31831.24	16	scatter_binomial
8	1.36	16	scatter_nb
16	1.52	16	scatter_nb
32	1.89	16	scatter_nb
64	2.08	16	scatter_nb
128	2.41	16	scatter_nb
256	2.76	16	scatter_nb
512	3.57	16	scatter_nb
1024	5.12	16	scatter_nb
2048	7.64	16	scatter_nb
4096	12.05	16	scatter_nb
8192	20.42	16	scatter_nb
16384	22.57	16	scatter_nb
32768	30.38	16	scatter_nb
65536	45.93	16	scatter_nb
131072	85.22	16	scatter_nb
262144	112.59	16	scatter_nb
524288	173.51	16	scatter_nb
1048576	259.38	16	scatter_nb
2097152	883.04	16	scatter_nb
4194304	2039.41	16	scatter_nb
8	2.31	18	broadcast_chain
16	2.31	18	broadcast_chain
32	2.53	18	broadcast_chain
64	2.53	18	broadcast_chain
128	3.10	18	broadcast_chain
256	3.19	18	broadcast_chain
512	3.33	18	broadcast_chain
1024	3.86	18	broadcast_chain
2048	4.67	18	broadcast_chain
4096	6.30	18	broadcast_chain
8192	9.15	18	broadcast_chain
16384	23.00	18	broadcast_chain
32768	35.30	18	broadcast_chain
65536	61.18	18	broadcast_chain
131072	113.98	18	broadcast_chain
262144	218.91	18	broadcast_chain
524288	412.50	18	broadcast_chain
1048576	828.90	18	broadcast_chain
2097152	1659.26	18	broadcast_chain
4194304	4055.12	18	broadcast_chain
8	2.18	18	broadcast_binary_tree
16	2.15	18	broadcast_binary_tree
32	2.44	18	broadcast_binary_tree
64	2.38	18	broadcast_binary_tree
128	3.07	18	broadcast_binary_tree
256	3.16	18	broadcast_binary_tree
512	3.26	18	broadcast_binary_tree
1024	3.77	18	broadcast_binary_tree
2048	4.62	18	broadcast_binary_tree
4096	6.24	18	broadcast_binary_tree
8192	9.13	18	broadcast_binary_tree
16384	22.10	18	broadcast_binary_tree
32768	34.51	18	broadcast_binary_tree
65536	60.88	18	broadcast_binary_tree
131072	114.06	18	broadcast_binary_tree
262144	215.78	18	broadcast_binary_tree
524288	417.17	18	broadcast_binary_tree
1048576	790.34	18	broadcast_binary_tree
2097152	1629.86	18	broadcast_binary_tree
4194304	4021.11	18	broadcast_binary_tree
8	2.28	18	scatter_flat
16	2.29	18	scatter_flat
32	2.70	18	scatter_flat
64	2.62	18	scatter_flat
128	3.89	18	scatter_flat
256	3.98	18	scatter_flat
512	4.43	18	scatter_flat
1024	5.80	18	scatter_flat
2048	6.93	18	scatter_flat
4096	9.43	18	scatter_flat
8192	14.13	18	scatter_flat
16384	25.33	18	scatter_flat
32768	47.85	18	scatter_flat
65536	98.90	18	scatter_flat
131072	200.06	18	scatter_flat
262144	186.44	18	scatter_flat
524288	368.03	18	scatter_flat
1048576	1132.57	18	scatter_flat
2097152	4682.91	18	scatter_flat
4194304	10992.24	18	scatter_flat
8	2.70	18	scatter_binomial
16	2.91	18	scatter_binomial
32	3.18	18	scatter_binomial
64	3.71	18	scatter_binomial
128	4.00	18	scatter_binomial
256	4.45	18	scatter_binomial
512	5.41	18	scatter_binomial
1024	7.05	18	scatter_binomial
2048	9.91	18	scatter_binomial
4096	14.73	18	scatter_binomial
8192	24.86	18	scatter_binomial
16384	45.77	18	scatter_binomial
32768	77.30	18	scatter_binomial
65536	176.47	18	scatter_binomial
131072	301.27	18	scatter_binomial
262144	649.10	18	scatter_binomial
524288	1413.49	18	scatter_binomial
1048576	3898.65	18	scatter_binomial
2097152	8855.00	18	scatter_binomial
4194304	30507.51	18	scatter_binomial
8	2.67	18	scatter_nb
16	2.88	18	scatter_nb
32	3.18	18	scatter_nb
64	3.75	18	scatter_nb
128	4.00	18	scatter_nb
256	4.39	18	scatter_nb
512	5.40	18	scatter_nb
1024	7.15	18	scatter_nb
2048	10.01	18	scatter_nb
4096	14.87	18	scatter_nb
8192	24.99	18	scatter_nb
16384	26.33	18	scatter_nb
32768	32.50	18	scatter_nb
65536	41.30	18	scatter_nb
131072	109.08	18	scatter_nb
262144	133.26	18	scatter_nb
524288	178.18	18	scatter_nb
1048576	268.90	18	scatter_nb
2097152	916.18	18	scatter_nb
4194304	2075.07	18	scatter_nb
8	2.51	20	broadcast_chain
16	2.53	20	broadcast_chain
32	2.86	20	broadcast_chain
64	2.75	20	broadcast_chain
128	3.46	20	broadcast_chain
256	3.59	20	broadcast_chain
512	3.79	20	broadcast_chain
1024	4.26	20	broadcast_chain
2048	5.08	20	broadcast_chain
4096	6.86	20	broadcast_chain
8192	10.21	20	broadcast_chain
16384	23.82	20	broadcast_chain
32768	36.94	20	broadcast_chain
65536	63.95	20	broadcast_chain
131072	116.94	20	broadcast_chain
262144	228.98	20	broadcast_chain
524288	444.45	20	broadcast_chain
1048576	759.61	20	broadcast_chain
