Size	Latency (us)	np	Algorithm
16384	15.82	9	scatter_binomial
32768	29.22	9	scatter_binomial
65536	45.38	9	scatter_binomial
131072	95.11	9	scatter_binomial
262144	200.62	9	scatter_binomial
524288	450.30	9	scatter_binomial
1048576	1295.69	9	scatter_binomial
2097152	3756.81	9	scatter_binomial
4194304	8756.11	9	scatter_binomial
8	1.13	9	scatter_nb
16	1.16	9	scatter_nb
32	1.34	9	scatter_nb
64	1.45	9	scatter_nb
128	1.61	9	scatter_nb
256	1.85	9	scatter_nb
512	2.12	9	scatter_nb
1024	2.80	9	scatter_nb
2048	3.93	9	scatter_nb
4096	5.72	9	scatter_nb
8192	9.62	9	scatter_nb
16384	8.50	9	scatter_nb
32768	15.48	9	scatter_nb
65536	31.14	9	scatter_nb
131072	40.86	9	scatter_nb
262144	96.76	9	scatter_nb
524288	147.25	9	scatter_nb
1048576	507.42	9	scatter_nb
2097152	2266.31	9	scatter_nb
4194304	5422.55	9	scatter_nb
8	0.92	11	broadcast_chain
16	0.92	11	broadcast_chain
32	1.05	11	broadcast_chain
64	1.02	11	broadcast_chain
128	1.38	11	broadcast_chain
256	1.42	11	broadcast_chain
512	1.53	11	broadcast_chain
1024	2.03	11	broadcast_chain
2048	2.42	11	broadcast_chain
4096	3.54	11	broadcast_chain
8192	5.37	11	broadcast_chain
16384	12.52	11	broadcast_chain
32768	19.92	11	broadcast_chain
65536	34.39	11	broadcast_chain
131072	63.27	11	broadcast_chain
262144	120.77	11	broadcast_chain
524288	231.37	11	broadcast_chain
1048576	461.07	11	broadcast_chain
2097152	997.22	11	broadcast_chain
4194304	2507.88	11	broadcast_chain
8	1.23	11	broadcast_binary_tree
16	1.20	11	broadcast_binary_tree
32	1.32	11	broadcast_binary_tree
64	1.23	11	broadcast_binary_tree
128	1.56	11	broadcast_binary_tree
256	1.58	11	broadcast_binary_tree
512	1.61	11	broadcast_binary_tree
1024	1.97	11	broadcast_binary_tree
2048	2.59	11	broadcast_binary_tree
4096	3.74	11	broadcast_binary_tree
8192	5.71	11	broadcast_binary_tree
16384	14.31	11	broadcast_binary_tree
32768	21.31	11	broadcast_binary_tree
65536	35.47	11	broadcast_binary_tree
131072	61.80	11	broadcast_binary_tree
262144	115.66	11	broadcast_binary_tree
524288	216.80	11	broadcast_binary_tree
1048576	436.85	11	broadcast_binary_tree
2097152	1021.64	11	broadcast_binary_tree
4194304	2676.91	11	broadcast_binary_tree
8	0.81	11	scatter_flat
16	0.81	11	scatter_flat
32	1.05	11	scatter_flat
64	0.99	11	scatter_flat
128	1.62	11	scatter_flat
256	1.66	11	scatter_flat
512	1.81	11	scatter_flat
1024	2.46	11	scatter_flat
2048	3.18	11	scatter_flat
4096	4.48	11	scatter_flat
8192	6.91	11	scatter_flat
16384	12.44	11	scatter_flat
32768	23.36	11	scatter_flat
65536	45.43	11	scatter_flat
131072	99.57	11	scatter_flat
262144	108.14	11	scatter_flat
524288	231.02	11	scatter_flat
1048576	670.80	11	scatter_flat
2097152	2857.18	11	scatter_flat
4194304	6543.59	11	scatter_flat
8	0.86	11	scatter_binomial
16	0.94	11	scatter_binomial
32	1.11	11	scatter_binomial
64	1.28	11	scatter_binomial
128	1.45	11	scatter_binomial
256	1.64	11	scatter_binomial
512	1.98	11	scatter_binomial
1024	2.70	11	scatter_binomial
2048	3.97	11	scatter_binomial
4096	6.25	11	scatter_binomial
8192	10.07	11	scatter_binomial
16384	18.10	11	scatter_binomial
32768	33.87	11	scatter_binomial
65536	56.12	11	scatter_binomial
131072	124.35	11	scatter_binomial
262144	248.32	11	scatter_binomial
524288	551.15	11	scatter_binomial
1048576	1683.53	11	scatter_binomial
2097152	4595.23	11	scatter_binomial
4194304	10313.45	11	scatter_binomial
8	0.86	11	scatter_nb
16	0.95	11	scatter_nb
32	1.09	11	scatter_nb
64	1.34	11	scatter_nb
128	1.51	11	scatter_nb
256	1.68	11	scatter_nb
512	2.03	11	scatter_nb
1024	2.75	11	scatter_nb
2048	4.06	11	scatter_nb
4096	6.32	11	scatter_nb
8192	10.12	11	scatter_nb
16384	9.70	11	scatter_nb
32768	18.59	11	scatter_nb
65536	38.97	11	scatter_nb
131072	87.84	11	scatter_nb
262144	92.67	11	scatter_nb
524288	145.05	11	scatter_nb
1048576	664.71	11	scatter_nb
2097152	2808.87	11	scatter_nb
4194304	6478.12	11	scatter_nb
8	0.93	13	broadcast_chain
16	0.92	13	broadcast_chain
32	1.08	13	broadcast_chain
64	1.04	13	broadcast_chain
128	1.52	13	broadcast_chain
256	1.57	13	broadcast_chain
512	1.65	13	broadcast_chain
1024	2.10	13	broadcast_chain
2048	2.70	13	broadcast_chain
4096	3.88	13	broadcast_chain
8192	6.10	13	broadcast_chain
16384	14.46	13	broadcast_chain
32768	22.69	13	broadcast_chain
65536	39.77	13	broadcast_chain
131072	73.30	13	broadcast_chain
262144	139.32	13	broadcast_chain
524288	273.54	13	broadcast_chain
1048576	543.62	13	broadcast_chain
2097152	1137.78	13	broadcast_chain
4194304	2750.75	13	broadcast_chain
8	0.95	13	broadcast_binary_tree
16	0.94	13	broadcast_binary_tree
32	1.13	13	broadcast_binary_tree
64	1.09	13	broadcast_binary_tree
128	1.51	13	broadcast_binary_tree
256	1.54	13	broadcast_binary_tree
512	1.63	13	broadcast_binary_tree
1024	2.05	13	broadcast_binary_tree
2048	2.76	13	broadcast_binary_tree
4096	4.04	13	broadcast_binary_tree
8192	6.26	13	broadcast_binary_tree
16384	15.46	13	broadcast_binary_tree
32768	23.98	13	broadcast_binary_tree
65536	40.83	13	broadcast_binary_tree
131072	71.21	13	broadcast_binary_tree
262144	134.68	13	broadcast_binary_tree
524288	258.63	13	broadcast_binary_tree
1048576	504.32	13	broadcast_binary_tree
2097152	1122.48	13	broadcast_binary_tree
4194304	2868.11	13	broadcast_binary_tree
8	0.88	13	scatter_flat
16	0.89	13	scatter_flat
32	1.12	13	scatter_flat
64	1.10	13	scatter_flat
128	1.83	13	scatter_flat
256	1.89	13	scatter_flat
512	2.04	13	scatter_flat
1024	2.86	13	scatter_flat
2048	3.54	13	scatter_flat
4096	5.18	13	scatter_flat
8192	8.04	13	scatter_flat
16384	14.63	13	scatter_flat
32768	27.75	13	scatter_flat
65536	53.66	13	scatter_flat
131072	120.53	13	scatter_flat
262144	130.29	13	scatter_flat
524288	268.02	13	scatter_flat
1048576	809.72	13	scatter_flat
2097152	3335.19	13	scatter_flat
4194304	7432.89	13	scatter_flat
8	0.99	13	scatter_binomial
16	1.03	13	scatter_binomial
32	1.23	13	scatter_binomial
64	1.40	13	scatter_binomial
128	1.67	13	scatter_binomial
256	1.84	13	scatter_binomial
512	2.28	13	scatter_binomial
1024	3.20	13	scatter_binomial
2048	4.99	13	scatter_binomial
4096	7.72	13	scatter_binomial
8192	12.90	13	scatter_binomial
16384	23.05	13	scatter_binomial
32768	43.48	13	scatter_binomial
65536	61.71	13	scatter_binomial
131072	149.60	13	scatter_binomial
262144	372.63	13	scatter_binomial
524288	801.12	13	scatter_binomial
1048576	2346.03	13	scatter_binomial
2097152	5803.85	13	scatter_binomial
4194304	12423.44	13	scatter_binomial
8	0.96	13	scatter_nb
16	1.01	13	scatter_nb
32	1.18	13	scatter_nb
64	1.31	13	scatter_nb
128	1.61	13	scatter_nb
256	1.80	13	scatter_nb
512	2.26	13	scatter_nb
1024	3.20	13	scatter_nb
2048	4.98	13	scatter_nb
4096	7.85	13	scatter_nb
8192	12.68	13	scatter_nb
16384	12.12	13	scatter_nb
32768	23.32	13	scatter_nb
65536	48.69	13	scatter_nb
131072	59.36	13	scatter_nb
262144	110.76	13	scatter_nb
524288	194.73	13	scatter_nb
1048576	798.10	13	scatter_nb
2097152	3259.30	13	scatter_nb
4194304	7387.18	13	scatter_nb
8	1.46	15	broadcast_chain
16	1.25	15	broadcast_chain
32	1.46	15	broadcast_chain
64	1.31	15	broadcast_chain
128	1.87	15	broadcast_chain
256	1.84	15	broadcast_chain
512	1.88	15	broadcast_chain
1024	2.37	15	broadcast_chain
2048	3.03	15	broadcast_chain
4096	4.40	15	broadcast_chain
8192	6.79	15	broadcast_chain
16384	17.22	15	broadcast_chain
32768	28.57	15	broadcast_chain
65536	48.99	15	broadcast_chain
131072	119.42	15	broadcast_chain
262144	185.13	15	broadcast_chain
524288	365.11	15	broadcast_chain
1048576	664.20	15	broadcast_chain
2097152	1307.18	15	broadcast_chain
4194304	3087.18	15	broadcast_chain
8	0.92	15	broadcast_binary_tree
16	0.91	15	broadcast_binary_tree
32	1.12	15	broadcast_binary_tree
64	1.09	15	broadcast_binary_tree
128	1.65	15	broadcast_binary_tree
256	1.70	15	broadcast_binary_tree
512	1.83	15	broadcast_binary_tree
1024	2.29	15	broadcast_binary_tree
2048	3.16	15	broadcast_binary_tree
4096	4.69	15	broadcast_binary_tree
8192	7.34	15	broadcast_binary_tree
16384	17.13	15	broadcast_binary_tree
32768	27.56	15	broadcast_binary_tree
65536	47.80	15	broadcast_binary_tree
131072	88.49	15	broadcast_binary_tree
262144	160.94	15	broadcast_binary_tree
524288	308.79	15	broadcast_binary_tree
1048576	587.63	15	broadcast_binary_tree
2097152	1227.97	15	broadcast_binary_tree
4194304	3081.89	15	broadcast_binary_tree
8	1.11	15	scatter_flat
16	1.10	15	scatter_flat
32	1.40	15	scatter_flat
64	1.28	15	scatter_flat
128	2.33	15	scatter_flat
256	2.42	15	scatter_flat
512	2.63	15	scatter_flat
1024	3.67	15	scatter_flat
2048	4.53	15	scatter_flat
4096	6.47	15	scatter_flat
8192	9.98	15	scatter_flat
16384	18.13	15	scatter_flat
32768	34.19	15	scatter_flat
65536	68.31	15	scatter_flat
131072	148.90	15	scatter_flat
262144	146.16	15	scatter_flat
524288	292.31	15	scatter_flat
1048576	925.36	15	scatter_flat
2097152	3634.29	15	scatter_flat
4194304	8408.59	15	scatter_flat
8	0.89	15	scatter_binomial
16	0.96	15	scatter_binomial
32	1.23	15	scatter_binomial
64	1.39	15	scatter_binomial
128	1.65	15	scatter_binomial
256	1.94	15	scatter_binomial
512	2.59	15	scatter_binomial
1024	3.76	15	scatter_binomial
2048	5.95	15	scatter_binomial
4096	9.82	15	scatter_binomial
8192	16.71	15	scatter_binomial
16384	31.81	15	scatter_binomial
32768	60.21	15	scatter_binomial
65536	92.38	15	scatter_binomial
131072	249.07	15	scatter_binomial
262144	540.64	15	scatter_binomial
524288	1147.74	15	scatter_binomial
1048576	3148.05	15	scatter_binomial
2097152	7361.39	15	scatter_binomial
4194304	15265.49	15	scatter_binomial
8	0.88	15	scatter_nb
16	1.00	15	scatter_nb
32	1.29	15	scatter_nb
64	1.44	15	scatter_nb
128	1.70	15	scatter_nb
256	1.97	15	scatter_nb
512	2.61	15	scatter_nb
1024	3.81	15	scatter_nb
2048	6.02	15	scatter_nb
4096	9.88	15	scatter_nb
8192	16.79	15	scatter_nb
16384	13.98	15	scatter_nb
32768	28.68	15	scatter_nb
65536	94.16	15	scatter_nb
131072	124.01	15	scatter_nb
262144	143.48	15	scatter_nb
524288	192.21	15	scatter_nb
1048576	923.11	15	scatter_nb
2097152	3597.49	15	scatter_nb
4194304	8305.59	15	scatter_nb
8	2.36	17	broadcast_chain
16	2.33	17	broadcast_chain
32	2.64	17	broadcast_chain
64	2.51	17	broadcast_chain
128	3.04	17	broadcast_chain
256	3.09	17	broadcast_chain
512	3.20	17	broadcast_chain
1024	3.70	17	broadcast_chain
2048	4.46	17	broadcast_chain
4096	6.17	17	broadcast_chain
8192	8.91	17	broadcast_chain
16384	21.30	17	broadcast_chain
32768	33.17	17	broadcast_chain
65536	56.34	17	broadcast_chain
131072	104.19	17	broadcast_chain
262144	201.33	17	broadcast_chain
524288	397.25	17	broadcast_chain
1048576	746.31	17	broadcast_chain
2097152	1410.82	17	broadcast_chain
4194304	3397.12	17	broadcast_chain
8	2.20	17	broadcast_binary_tree
16	2.18	17	broadcast_binary_tree
32	2.44	17	broadcast_binary_tree
64	2.40	17	broadcast_binary_tree
128	3.11	17	broadcast_binary_tree
256	3.19	17	broadcast_binary_tree
512	3.32	17	broadcast_binary_tree
1024	3.80	17	broadcast_binary_tree
2048	4.60	17	broadcast_binary_tree
4096	6.15	17	broadcast_binary_tree
8192	8.92	17	broadcast_binary_tree
16384	21.11	17	broadcast_binary_tree
32768	32.43	17	broadcast_binary_tree
65536	55.18	17	broadcast_binary_tree
131072	98.28	17	broadcast_binary_tree
262144	187.14	17	broadcast_binary_tree
524288	357.67	17	broadcast_binary_tree
1048576	670.30	17	broadcast_binary_tree
2097152	1384.23	17	broadcast_binary_tree
4194304	3433.53	17	broadcast_binary_tree
8	2.56	17	scatter_flat
16	2.56	17	scatter_flat
32	2.87	17	scatter_flat
64	2.78	17	scatter_flat
128	3.52	17	scatter_flat
256	3.59	17	scatter_flat
512	3.86	17	scatter_flat
1024	5.12	17	scatter_flat
2048	6.02	17	scatter_flat
4096	8.29	17	scatter_flat
8192	12.53	17	scatter_flat
16384	22.58	17	scatter_flat
32768	42.89	17	scatter_flat
65536	88.46	17	scatter_flat
131072	180.93	17	scatter_flat
262144	166.82	17	scatter_flat
524288	341.59	17	scatter_flat
1048576	1037.21	17	scatter_flat
2097152	3969.13	17	scatter_flat
4194304	9340.59	17	scatter_flat
8	2.73	17	scatter_binomial
16	2.88	17	scatter_binomial
32	3.25	17	scatter_binomial
64	3.42	17	scatter_binomial
128	4.15	17	scatter_binomial
256	4.37	17	scatter_binomial
512	5.27	17	scatter_binomial
1024	6.91	17	scatter_binomial
2048	9.64	17	scatter_binomial
4096	14.15	17	scatter_binomial
8192	22.82	17	scatter_binomial
16384	41.40	17	scatter_binomial
32768	66.74	17	scatter_binomial
65536	150.55	17	scatter_binomial
131072	335.10	17	scatter_binomial
262144	706.29	17	scatter_binomial
524288	1347.80	17	scatter_binomial
1048576	3485.51	17	scatter_binomial
2097152	8068.46	17	scatter_binomial
4194304	30297.29	17	scatter_binomial
8	2.67	17	scatter_nb
16	2.86	17	scatter_nb
32	3.25	17	scatter_nb
64	3.41	17	scatter_nb
128	4.06	17	scatter_nb
256	4.35	17	scatter_nb
512	5.25	17	scatter_nb
1024	6.90	17	scatter_nb
2048	9.61	17	scatter_nb
4096	14.18	17	scatter_nb
8192	23.05	17	scatter_nb
16384	25.58	17	scatter_nb
32768	32.08	17	scatter_nb
65536	55.93	17	scatter_nb
131072	120.64	17	scatter_nb
262144	140.96	17	scatter_nb
524288	204.80	17	scatter_nb
1048576	263.17	17	scatter_nb
2097152	927.10	17	scatter_nb
4194304	2052.03	17	scatter_nb
8	2.36	19	broadcast_chain
16	2.35	19	broadcast_chain
32	2.57	19	broadcast_chain
64	2.59	19	broadcast_chain
128	3.14	19	broadcast_chain
256	3.22	19	broadcast_chain
512	3.38	19	broadcast_chain
1024	3.99	19	broadcast_chain
2048	4.79	19	broadcast_chain
4096	6.46	19	broadcast_chain
8192	9.54	19	broadcast_chain
16384	22.90	19	broadcast_chain
32768	35.34	19	broadcast_chain
65536	59.03	19	broadcast_chain
131072	109.40	19	broadcast_chain
262144	216.42	19	broadcast_chain
524288	419.60	19	broadcast_chain
1048576	753.65	19	broadcast_chain
