Size	Latency (us)	np	Algorithm
1024	0.79	3	broadcast_chain
2048	0.99	3	broadcast_chain
4096	1.59	3	broadcast_chain
8192	2.38	3	broadcast_chain
16384	4.70	3	broadcast_chain
32768	7.39	3	broadcast_chain
65536	11.46	3	broadcast_chain
131072	18.48	3	broadcast_chain
262144	32.34	3	broadcast_chain
524288	60.37	3	broadcast_chain
1048576	123.55	3	broadcast_chain
2097152	246.41	3	broadcast_chain
4194304	447.32	3	broadcast_chain
8	0.40	3	broadcast_binary_tree
16	0.42	3	broadcast_binary_tree
32	0.42	3	broadcast_binary_tree
64	0.43	3	broadcast_binary_tree
128	0.55	3	broadcast_binary_tree
256	0.56	3	broadcast_binary_tree
512	0.61	3	broadcast_binary_tree
1024	0.78	3	broadcast_binary_tree
2048	0.99	3	broadcast_binary_tree
4096	1.47	3	broadcast_binary_tree
8192	2.22	3	broadcast_binary_tree
16384	4.75	3	broadcast_binary_tree
32768	7.73	3	broadcast_binary_tree
65536	11.34	3	broadcast_binary_tree
131072	17.65	3	broadcast_binary_tree
262144	31.30	3	broadcast_binary_tree
524288	61.14	3	broadcast_binary_tree
1048576	124.60	3	broadcast_binary_tree
2097152	231.37	3	broadcast_binary_tree
4194304	443.16	3	broadcast_binary_tree
8	0.37	3	scatter_flat
16	0.37	3	scatter_flat
32	0.40	3	scatter_flat
64	0.40	3	scatter_flat
128	0.53	3	scatter_flat
256	0.56	3	scatter_flat
512	0.63	3	scatter_flat
1024	0.76	3	scatter_flat
2048	0.99	3	scatter_flat
4096	1.55	3	scatter_flat
8192	2.50	3	scatter_flat
16384	4.47	3	scatter_flat
32768	8.18	3	scatter_flat
65536	15.48	3	scatter_flat
131072	29.70	3	scatter_flat
262144	40.03	3	scatter_flat
524288	76.61	3	scatter_flat
1048576	188.10	3	scatter_flat
2097152	414.58	3	scatter_flat
4194304	1332.29	3	scatter_flat
8	0.43	3	scatter_binomial
16	0.43	3	scatter_binomial
32	0.47	3	scatter_binomial
64	0.48	3	scatter_binomial
128	0.64	3	scatter_binomial
256	0.67	3	scatter_binomial
512	0.75	3	scatter_binomial
1024	0.91	3	scatter_binomial
2048	1.15	3	scatter_binomial
4096	1.69	3	scatter_binomial
8192	2.72	3	scatter_binomial
16384	4.65	3	scatter_binomial
32768	8.60	3	scatter_binomial
65536	16.32	3	scatter_binomial
131072	31.58	3	scatter_binomial
262144	42.77	3	scatter_binomial
524288	83.56	3	scatter_binomial
1048576	236.35	3	scatter_binomial
2097152	563.56	3	scatter_binomial
4194304	1581.55	3	scatter_binomial
8	0.40	3	scatter_nb
16	0.39	3	scatter_nb
32	0.43	3	scatter_nb
64	0.43	3	scatter_nb
128	0.54	3	scatter_nb
256	0.55	3	scatter_nb
512	0.62	3	scatter_nb
1024	0.77	3	scatter_nb
2048	0.98	3	scatter_nb
4096	1.55	3	scatter_nb
8192	2.52	3	scatter_nb
16384	4.46	3	scatter_nb
32768	8.13	3	scatter_nb
65536	15.51	3	scatter_nb
131072	22.08	3	scatter_nb
262144	40.77	3	scatter_nb
524288	77.13	3	scatter_nb
1048576	170.10	3	scatter_nb
2097152	414.48	3	scatter_nb
4194304	1302.89	3	scatter_nb
8	0.30	6	broadcast_flat
16	0.33	6	broadcast_flat
32	0.44	6	broadcast_flat
64	0.43	6	broadcast_flat
128	0.68	6	broadcast_flat
256	0.73	6	broadcast_flat
512	0.79	6	broadcast_flat
1024	1.07	6	broadcast_flat
2048	1.51	6	broadcast_flat
4096	2.39	6	broadcast_flat
8192	3.66	6	broadcast_flat
16384	6.98	6	broadcast_flat
32768	11.85	6	broadcast_flat
65536	22.27	6	broadcast_flat
131072	42.91	6	broadcast_flat
262144	85.24	6	broadcast_flat
524288	171.06	6	broadcast_flat
1048576	321.81	6	broadcast_flat
2097152	618.03	6	broadcast_flat
4194304	1270.78	6	broadcast_flat
8	0.35	6	broadcast_chain
16	0.36	6	broadcast_chain
32	0.44	6	broadcast_chain
64	0.44	6	broadcast_chain
128	0.66	6	broadcast_chain
256	0.71	6	broadcast_chain
512	0.78	6	broadcast_chain
1024	1.06	6	broadcast_chain
2048	1.44	6	broadcast_chain
4096	2.23	6	broadcast_chain
8192	3.36	6	broadcast_chain
16384	7.79	6	broadcast_chain
32768	12.78	6	broadcast_chain
65536	24.18	6	broadcast_chain
131072	43.10	6	broadcast_chain
262144	86.47	6	broadcast_chain
524288	181.56	6	broadcast_chain
1048576	324.02	6	broadcast_chain
2097152	593.96	6	broadcast_chain
4194304	1262.43	6	broadcast_chain
8	0.54	6	broadcast_binary_tree
16	0.53	6	broadcast_binary_tree
32	0.62	6	broadcast_binary_tree
64	0.64	6	broadcast_binary_tree
128	0.99	6	broadcast_binary_tree
256	0.90	6	broadcast_binary_tree
512	0.97	6	broadcast_binary_tree
1024	1.23	6	broadcast_binary_tree
2048	1.70	6	broadcast_binary_tree
4096	2.44	6	broadcast_binary_tree
8192	3.79	6	broadcast_binary_tree
16384	9.52	6	broadcast_binary_tree
32768	14.34	6	broadcast_binary_tree
65536	23.28	6	broadcast_binary_tree
131072	40.77	6	broadcast_binary_tree
262144	77.58	6	broadcast_binary_tree
524288	148.17	6	broadcast_binary_tree
1048576	283.88	6	broadcast_binary_tree
2097152	521.95	6	broadcast_binary_tree
4194304	1512.47	6	broadcast_binary_tree
8	0.34	6	scatter_flat
16	0.34	6	scatter_flat
32	0.54	6	scatter_flat
64	0.46	6	scatter_flat
128	0.68	6	scatter_flat
256	0.75	6	scatter_flat
512	0.88	6	scatter_flat
1024	1.10	6	scatter_flat
2048	1.61	6	scatter_flat
4096	2.51	6	scatter_flat
8192	4.02	6	scatter_flat
16384	7.41	6	scatter_flat
32768	13.95	6	scatter_flat
65536	26.83	6	scatter_flat
131072	55.63	6	scatter_flat
262144	72.91	6	scatter_flat
524288	133.61	6	scatter_flat
1048576	340.47	6	scatter_flat
2097152	1233.15	6	scatter_flat
4194304	3758.98	6	scatter_flat
8	0.47	6	scatter_binomial
16	0.52	6	scatter_binomial
32	0.52	6	scatter_binomial
64	0.65	6	scatter_binomial
128	0.79	6	scatter_binomial
256	0.85	6	scatter_binomial
512	1.05	6	scatter_binomial
1024	1.44	6	scatter_binomial
2048	2.19	6	scatter_binomial
4096	3.50	6	scatter_binomial
8192	5.55	6	scatter_binomial
16384	9.86	6	scatter_binomial
32768	18.32	6	scatter_binomial
65536	34.92	6	scatter_binomial
131072	48.16	6	scatter_binomial
262144	115.18	6	scatter_binomial
524288	262.17	6	scatter_binomial
1048576	672.81	6	scatter_binomial
2097152	1975.24	6	scatter_binomial
4194304	5007.37	6	scatter_binomial
8	0.47	6	scatter_nb
16	0.52	6	scatter_nb
32	0.52	6	scatter_nb
64	0.69	6	scatter_nb
128	0.82	6	scatter_nb
256	0.93	6	scatter_nb
512	1.13	6	scatter_nb
1024	1.53	6	scatter_nb
2048	1.71	6	scatter_nb
4096	3.72	6	scatter_nb
8192	4.28	6	scatter_nb
16384	7.84	6	scatter_nb
32768	11.40	6	scatter_nb
65536	22.92	6	scatter_nb
131072	45.68	6	scatter_nb
262144	90.77	6	scatter_nb
524288	121.45	6	scatter_nb
1048576	338.64	6	scatter_nb
2097152	1218.42	6	scatter_nb
4194304	3768.48	6	scatter_nb
8	1.04	12	broadcast_flat
16	1.01	12	broadcast_flat
32	1.40	12	broadcast_flat
64	1.12	12	broadcast_flat
128	1.92	12	broadcast_flat
256	1.97	12	broadcast_flat
512	1.87	12	broadcast_flat
1024	2.48	12	broadcast_flat
2048	3.33	12	broadcast_flat
4096	4.78	12	broadcast_flat
8192	6.93	12	broadcast_flat
16384	11.40	12	broadcast_flat
32768	21.00	12	broadcast_flat
65536	41.95	12	broadcast_flat
131072	82.53	12	broadcast_flat
262144	137.92	12	broadcast_flat
524288	281.96	12	broadcast_flat
1048576	570.40	12	broadcast_flat
2097152	1209.22	12	broadcast_flat
4194304	2432.35	12	broadcast_flat
8	0.90	12	broadcast_chain
16	0.88	12	broadcast_chain
32	1.06	12	broadcast_chain
64	1.24	12	broadcast_chain
128	1.41	12	broadcast_chain
256	1.45	12	broadcast_chain
512	1.53	12	broadcast_chain
1024	1.91	12	broadcast_chain
2048	2.48	12	broadcast_chain
4096	3.63	12	broadcast_chain
8192	5.58	12	broadcast_chain
16384	13.53	12	broadcast_chain
32768	21.24	12	broadcast_chain
65536	36.95	12	broadcast_chain
131072	67.49	12	broadcast_chain
262144	129.63	12	broadcast_chain
524288	245.81	12	broadcast_chain
1048576	491.03	12	broadcast_chain
2097152	1062.35	12	broadcast_chain
4194304	2583.23	12	broadcast_chain
8	1.07	12	broadcast_binary_tree
16	1.03	12	broadcast_binary_tree
32	1.15	12	broadcast_binary_tree
64	1.08	12	broadcast_binary_tree
128	1.46	12	broadcast_binary_tree
256	1.47	12	broadcast_binary_tree
512	1.60	12	broadcast_binary_tree
1024	1.94	12	broadcast_binary_tree
2048	2.57	12	broadcast_binary_tree
4096	3.77	12	broadcast_binary_tree
8192	5.77	12	broadcast_binary_tree
16384	14.79	12	broadcast_binary_tree
32768	22.20	12	broadcast_binary_tree
65536	36.81	12	broadcast_binary_tree
131072	64.35	12	broadcast_binary_tree
262144	120.56	12	broadcast_binary_tree
524288	229.03	12	broadcast_binary_tree
1048576	462.89	12	broadcast_binary_tree
2097152	1066.12	12	broadcast_binary_tree
4194304	2803.57	12	broadcast_binary_tree
8	0.92	12	scatter_flat
16	0.92	12	scatter_flat
32	1.18	12	scatter_flat
64	1.10	12	scatter_flat
128	1.79	12	scatter_flat
256	1.84	12	scatter_flat
512	1.94	12	scatter_flat
1024	2.74	12	scatter_flat
2048	3.38	12	scatter_flat
4096	5.05	12	scatter_flat
8192	7.41	12	scatter_flat
16384	13.39	12	scatter_flat
32768	25.16	12	scatter_flat
65536	48.13	12	scatter_flat
131072	109.11	12	scatter_flat
262144	118.71	12	scatter_flat
524288	247.35	12	scatter_flat
1048576	770.48	12	scatter_flat
2097152	3068.29	12	scatter_flat
4194304	6995.22	12	scatter_flat
8	0.92	12	scatter_binomial
16	0.94	12	scatter_binomial
32	1.12	12	scatter_binomial
64	1.27	12	scatter_binomial
128	1.46	12	scatter_binomial
256	1.65	12	scatter_binomial
512	2.02	12	scatter_binomial
1024	2.92	12	scatter_binomial
2048	4.36	12	scatter_binomial
4096	6.74	12	scatter_binomial
8192	11.13	12	scatter_binomial
16384	20.19	12	scatter_binomial
32768	37.91	12	scatter_binomial
65536	52.92	12	scatter_binomial
131072	134.35	12	scatter_binomial
262144	296.39	12	scatter_binomial
524288	639.51	12	scatter_binomial
1048576	2028.54	12	scatter_binomial
2097152	5251.81	12	scatter_binomial
4194304	11309.99	12	scatter_binomial
8	0.91	12	scatter_nb
16	1.14	12	scatter_nb
32	1.10	12	scatter_nb
64	1.26	12	scatter_nb
128	1.45	12	scatter_nb
256	1.67	12	scatter_nb
512	2.05	12	scatter_nb
1024	2.88	12	scatter_nb
2048	4.37	12	scatter_nb
4096	6.77	12	scatter_nb
8192	11.17	12	scatter_nb
16384	9.84	12	scatter_nb
32768	20.04	12	scatter_nb
65536	41.14	12	scatter_nb
131072	83.98	12	scatter_nb
262144	109.96	12	scatter_nb
524288	196.84	12	scatter_nb
1048576	743.15	12	scatter_nb
2097152	3065.54	12	scatter_nb
4194304	6939.33	12	scatter_nb
8	2.75	24	broadcast_flat
16	2.64	24	broadcast_flat
32	3.10	24	broadcast_flat
64	2.99	24	broadcast_flat
128	5.85	24	broadcast_flat
256	6.03	24	broadcast_flat
512	6.41	24	broadcast_flat
1024	8.42	24	broadcast_flat
2048	10.20	24	broadcast_flat
4096	14.05	24	broadcast_flat
8192	20.54	24	broadcast_flat
16384	26.76	24	broadcast_flat
32768	54.59	24	broadcast_flat
65536	112.75	24	broadcast_flat
131072	229.48	24	broadcast_flat
262144	408.09	24	broadcast_flat
524288	809.88	24	broadcast_flat
1048576	1615.90	24	broadcast_flat
2097152	3189.08	24	broadcast_flat
4194304	5882.05	24	broadcast_flat
8	2.37	24	broadcast_chain
16	2.32	24	broadcast_chain
32	2.73	24	broadcast_chain
64	2.68	24	broadcast_chain
128	3.54	24	broadcast_chain
256	3.64	24	broadcast_chain
512	3.89	24	broadcast_chain
1024	4.71	24	broadcast_chain
2048	5.72	24	broadcast_chain
4096	7.79	24	broadcast_chain
8192	11.64	24	broadcast_chain
16384	26.83	24	broadcast_chain
32768	38.89	24	broadcast_chain
65536	74.00	24	broadcast_chain
131072	122.73	24	broadcast_chain
262144	239.08	24	broadcast_chain
524288	475.42	24	broadcast_chain
1048576	894.47	24	broadcast_chain
2097152	2029.24	24	broadcast_chain
4194304	4618.28	24	broadcast_chain
8	2.15	24	broadcast_binary_tree
16	2.07	24	broadcast_binary_tree
32	2.39	24	broadcast_binary_tree
64	2.33	24	broadcast_binary_tree
128	3.23	24	broadcast_binary_tree
256	3.30	24	broadcast_binary_tree
512	3.49	24	broadcast_binary_tree
1024	4.17	24	broadcast_binary_tree
2048	5.16	24	broadcast_binary_tree
4096	7.18	24	broadcast_binary_tree
8192	10.91	24	broadcast_binary_tree
16384	24.18	24	broadcast_binary_tree
32768	37.74	24	broadcast_binary_tree
65536	65.74	24	broadcast_binary_tree
131072	118.62	24	broadcast_binary_tree
262144	225.49	24	broadcast_binary_tree
524288	421.61	24	broadcast_binary_tree
1048576	799.46	24	broadcast_binary_tree
2097152	1661.36	24	broadcast_binary_tree
4194304	4037.73	24	broadcast_binary_tree
8	2.89	24	scatter_flat
16	2.88	24	scatter_flat
32	3.43	24	scatter_flat
64	3.36	24	scatter_flat
128	5.91	24	scatter_flat
256	6.07	24	scatter_flat
512	6.77	24	scatter_flat
1024	8.75	24	scatter_flat
2048	10.62	24	scatter_flat
4096	16.57	24	scatter_flat
8192	21.55	24	scatter_flat
16384	38.87	24	scatter_flat
32768	74.25	24	scatter_flat
65536	150.92	24	scatter_flat
131072	300.48	24	scatter_flat
262144	229.88	24	scatter_flat
524288	447.42	24	scatter_flat
1048576	1471.53	24	scatter_flat
2097152	5572.47	24	scatter_flat
4194304	12525.71	24	scatter_flat
8	2.25	24	scatter_binomial
16	2.67	24	scatter_binomial
32	3.02	24	scatter_binomial
64	3.24	24	scatter_binomial
128	3.75	24	scatter_binomial
256	4.38	24	scatter_binomial
512	5.76	24	scatter_binomial
1024	8.33	24	scatter_binomial
2048	12.80	24	scatter_binomial
4096	21.53	24	scatter_binomial
8192	39.43	24	scatter_binomial
16384	72.20	24	scatter_binomial
32768	66.40	24	scatter_binomial
65536	152.97	24	scatter_binomial
131072	358.97	24	scatter_binomial
262144	763.40	24	scatter_binomial
524288	1600.21	24	scatter_binomial
1048576	4563.61	24	scatter_binomial
2097152	10929.20	24	scatter_binomial
4194304	44038.94	24	scatter_binomial
8	2.15	24	scatter_nb
16	2.59	24	scatter_nb
32	2.89	24	scatter_nb
64	3.18	24	scatter_nb
128	4.14	24	scatter_nb
256	4.41	24	scatter_nb
512	5.78	24	scatter_nb
1024	8.32	24	scatter_nb
2048	12.90	24	scatter_nb
4096	21.62	24	scatter_nb
8192	42.48	24	scatter_nb
16384	41.58	24	scatter_nb
32768	46.88	24	scatter_nb
65536	104.57	24	scatter_nb
131072	106.74	24	scatter_nb
262144	206.61	24	scatter_nb
524288	212.97	24	scatter_nb
1048576	285.56	24	scatter_nb
2097152	1003.72	24	scatter_nb
4194304	2214.08	24	scatter_nb
8	4.96	48	broadcast_flat
16	4.99	48	broadcast_flat
32	5.39	48	broadcast_flat
64	5.74	48	broadcast_flat
128	10.55	48	broadcast_flat
256	10.98	48	broadcast_flat
512	11.70	48	broadcast_flat
1024	15.41	48	broadcast_flat
2048	19.31	48	broadcast_flat
4096	27.73	48	broadcast_flat
8192	40.39	48	broadcast_flat
16384	28.95	48	broadcast_flat
32768	54.36	48	broadcast_flat
65536	105.98	48	broadcast_flat
131072	242.56	48	broadcast_flat
262144	481.49	48	broadcast_flat
524288	954.34	48	broadcast_flat
1048576	1878.08	48	broadcast_flat
2097152	3567.96	48	broadcast_flat
4194304	6984.18	48	broadcast_flat
8	4.06	48	broadcast_chain
16	4.11	48	broadcast_chain
32	4.44	48	broadcast_chain
64	4.55	48	broadcast_chain
128	5.62	48	broadcast_chain
256	5.92	48	broadcast_chain
512	6.20	48	broadcast_chain
1024	7.33	48	broadcast_chain
2048	9.36	48	broadcast_chain
4096	17.92	48	broadcast_chain
8192	19.94	48	broadcast_chain
16384	39.06	48	broadcast_chain
32768	55.48	48	broadcast_chain
65536	86.78	48	broadcast_chain
131072	151.29	48	broadcast_chain
262144	274.55	48	broadcast_chain
524288	522.84	48	broadcast_chain
1048576	1034.50	48	broadcast_chain
2097152	2658.01	48	broadcast_chain
4194304	6446.55	48	broadcast_chain
8	3.40	48	broadcast_binary_tree
16	3.36	48	broadcast_binary_tree
32	3.73	48	broadcast_binary_tree
64	3.80	48	broadcast_binary_tree
128	4.95	48	broadcast_binary_tree
256	5.58	48	broadcast_binary_tree
512	5.54	48	broadcast_binary_tree
1024	6.69	48	broadcast_binary_tree
2048	8.37	48	broadcast_binary_tree
4096	11.94	48	broadcast_binary_tree
8192	21.74	48	broadcast_binary_tree
16384	35.65	48	broadcast_binary_tree
32768	57.13	48	broadcast_binary_tree
65536	103.76	48	broadcast_binary_tree
131072	226.00	48	broadcast_binary_tree
262144	445.61	48	broadcast_binary_tree
524288	863.59	48	broadcast_binary_tree
1048576	1711.45	48	broadcast_binary_tree
2097152	3359.54	48	broadcast_binary_tree
4194304	7416.31	48	broadcast_binary_tree
8	5.21	48	scatter_flat
16	5.17	48	scatter_flat
32	5.78	48	scatter_flat
64	5.93	48	scatter_flat
128	10.54	48	scatter_flat
256	10.96	48	scatter_flat
512	12.18	48	scatter_flat
1024	15.63	48	scatter_flat
2048	20.11	48	scatter_flat
4096	28.28	48	scatter_flat
8192	42.93	48	scatter_flat
16384	86.57	48	scatter_flat
32768	158.73	48	scatter_flat
65536	316.08	48	scatter_flat
131072	676.43	48	scatter_flat
262144	566.43	48	scatter_flat
524288	1054.45	48	scatter_flat
1048576	2770.86	48	scatter_flat
2097152	9597.81	48	scatter_flat
4194304	21860.37	48	scatter_flat
8	4.97	48	scatter_binomial
16	4.06	48	scatter_binomial
32	6.62	48	scatter_binomial
64	8.08	48	scatter_binomial
128	5.64	48	scatter_binomial
256	7.07	48	scatter_binomial
512	9.88	48	scatter_binomial
1024	14.27	48	scatter_binomial
2048	22.20	48	scatter_binomial
4096	39.29	48	scatter_binomial
8192	63.77	48	scatter_binomial
16384	88.24	48	scatter_binomial
32768	154.96	48	scatter_binomial
65536	309.13	48	scatter_binomial
131072	620.71	48	scatter_binomial
262144	1286.78	48	scatter_binomial
524288	2987.18	48	scatter_binomial
1048576	7337.78	48	scatter_binomial
2097152	40931.28	48	scatter_binomial
4194304	97904.39	48	scatter_binomial
8	3.58	48	scatter_nb
16	10.76	48	scatter_nb
32	4.39	48	scatter_nb
64	4.87	48	scatter_nb
128	6.96	48	scatter_nb
256	7.08	48	scatter_nb
512	12.31	48	scatter_nb
1024	15.70	48	scatter_nb
2048	27.10	48	scatter_nb
4096	31.90	48	scatter_nb
8192	64.43	48	scatter_nb
16384	28.09	48	scatter_nb
32768	49.57	48	scatter_nb
65536	92.44	48	scatter_nb
131072	208.63	48	scatter_nb
262144	353.53	48	scatter_nb
524288	646.84	48	scatter_nb
1048576	1260.22	48	scatter_nb
2097152	2851.21	48	scatter_nb
4194304	6013.32	48	scatter_nb
