Size	Latency (us)	np	Algorithm
4194304	3806.78	6	broadcast_flat
8	0.68	6	broadcast_chain
16	0.68	6	broadcast_chain
32	0.99	6	broadcast_chain
64	0.92	6	broadcast_chain
128	1.73	6	broadcast_chain
256	1.79	6	broadcast_chain
512	2.04	6	broadcast_chain
1024	2.55	6	broadcast_chain
2048	3.55	6	broadcast_chain
4096	5.22	6	broadcast_chain
8192	8.31	6	broadcast_chain
16384	12.91	6	broadcast_chain
32768	19.78	6	broadcast_chain
65536	36.30	6	broadcast_chain
131072	74.31	6	broadcast_chain
262144	170.75	6	broadcast_chain
524288	319.23	6	broadcast_chain
1048576	464.83	6	broadcast_chain
2097152	788.60	6	broadcast_chain
4194304	1507.11	6	broadcast_chain
8	0.82	6	broadcast_binary_tree
16	0.81	6	broadcast_binary_tree
32	0.97	6	broadcast_binary_tree
64	0.96	6	broadcast_binary_tree
128	1.48	6	broadcast_binary_tree
256	1.53	6	broadcast_binary_tree
512	1.70	6	broadcast_binary_tree
1024	2.08	6	broadcast_binary_tree
2048	3.03	6	broadcast_binary_tree
4096	4.15	6	broadcast_binary_tree
8192	6.37	6	broadcast_binary_tree
16384	11.60	6	broadcast_binary_tree
32768	18.17	6	broadcast_binary_tree
65536	30.38	6	broadcast_binary_tree
131072	48.76	6	broadcast_binary_tree
262144	89.13	6	broadcast_binary_tree
524288	154.07	6	broadcast_binary_tree
1048576	315.27	6	broadcast_binary_tree
2097152	568.16	6	broadcast_binary_tree
4194304	1123.15	6	broadcast_binary_tree
8	0.61	6	scatter_flat
16	0.63	6	scatter_flat
32	0.71	6	scatter_flat
64	0.85	6	scatter_flat
128	1.23	6	scatter_flat
256	1.31	6	scatter_flat
512	1.52	6	scatter_flat
1024	2.10	6	scatter_flat
2048	3.44	6	scatter_flat
4096	4.71	6	scatter_flat
8192	8.21	6	scatter_flat
16384	14.95	6	scatter_flat
32768	15.67	6	scatter_flat
65536	29.95	6	scatter_flat
131072	60.28	6	scatter_flat
262144	118.97	6	scatter_flat
524288	157.46	6	scatter_flat
1048576	332.19	6	scatter_flat
2097152	836.98	6	scatter_flat
4194304	2765.16	6	scatter_flat
8	0.68	6	scatter_basic_linear
16	0.67	6	scatter_basic_linear
32	0.74	6	scatter_basic_linear
64	0.72	6	scatter_basic_linear
128	1.62	6	scatter_basic_linear
256	1.71	6	scatter_basic_linear
512	1.90	6	scatter_basic_linear
1024	2.33	6	scatter_basic_linear
2048	3.44	6	scatter_basic_linear
4096	5.17	6	scatter_basic_linear
8192	8.16	6	scatter_basic_linear
16384	14.55	6	scatter_basic_linear
32768	27.49	6	scatter_basic_linear
65536	53.44	6	scatter_basic_linear
131072	103.82	6	scatter_basic_linear
262144	65.37	6	scatter_basic_linear
524288	134.27	6	scatter_basic_linear
1048576	340.59	6	scatter_basic_linear
2097152	863.67	6	scatter_basic_linear
4194304	2771.05	6	scatter_basic_linear
8	0.63	6	scatter_binomial
16	0.67	6	scatter_binomial
32	0.69	6	scatter_binomial
64	0.84	6	scatter_binomial
128	1.24	6	scatter_binomial
256	1.32	6	scatter_binomial
512	1.52	6	scatter_binomial
1024	2.11	6	scatter_binomial
2048	3.07	6	scatter_binomial
4096	4.65	6	scatter_binomial
8192	7.61	6	scatter_binomial
16384	13.55	6	scatter_binomial
32768	25.35	6	scatter_binomial
65536	48.59	6	scatter_binomial
131072	77.81	6	scatter_binomial
262144	183.59	6	scatter_binomial
524288	398.49	6	scatter_binomial
1048576	918.82	6	scatter_binomial
2097152	2169.94	6	scatter_binomial
4194304	4898.12	6	scatter_binomial
8	1.75	12	broadcast_flat
16	1.64	12	broadcast_flat
32	1.80	12	broadcast_flat
64	1.57	12	broadcast_flat
128	2.31	12	broadcast_flat
256	2.22	12	broadcast_flat
512	2.33	12	broadcast_flat
1024	2.83	12	broadcast_flat
2048	3.67	12	broadcast_flat
4096	5.44	12	broadcast_flat
8192	8.21	12	broadcast_flat
16384	15.82	12	broadcast_flat
32768	34.09	12	broadcast_flat
65536	66.89	12	broadcast_flat
131072	135.35	12	broadcast_flat
262144	271.46	12	broadcast_flat
524288	549.91	12	broadcast_flat
1048576	936.70	12	broadcast_flat
2097152	1861.96	12	broadcast_flat
4194304	3226.61	12	broadcast_flat
8	1.58	12	broadcast_chain
16	1.56	12	broadcast_chain
32	2.03	12	broadcast_chain
64	1.85	12	broadcast_chain
128	2.95	12	broadcast_chain
256	3.06	12	broadcast_chain
512	3.44	12	broadcast_chain
1024	4.31	12	broadcast_chain
2048	5.53	12	broadcast_chain
4096	7.73	12	broadcast_chain
8192	12.00	12	broadcast_chain
16384	22.24	12	broadcast_chain
32768	37.00	12	broadcast_chain
65536	67.76	12	broadcast_chain
131072	137.37	12	broadcast_chain
262144	259.71	12	broadcast_chain
524288	494.80	12	broadcast_chain
1048576	935.65	12	broadcast_chain
2097152	1602.98	12	broadcast_chain
4194304	3142.27	12	broadcast_chain
8	1.90	12	broadcast_binary_tree
16	1.72	12	broadcast_binary_tree
32	1.90	12	broadcast_binary_tree
64	1.76	12	broadcast_binary_tree
128	2.32	12	broadcast_binary_tree
256	2.34	12	broadcast_binary_tree
512	2.45	12	broadcast_binary_tree
1024	2.97	12	broadcast_binary_tree
2048	4.01	12	broadcast_binary_tree
4096	5.43	12	broadcast_binary_tree
8192	8.21	12	broadcast_binary_tree
16384	16.24	12	broadcast_binary_tree
32768	24.52	12	broadcast_binary_tree
65536	40.82	12	broadcast_binary_tree
131072	71.11	12	broadcast_binary_tree
262144	125.21	12	broadcast_binary_tree
524288	238.52	12	broadcast_binary_tree
1048576	456.42	12	broadcast_binary_tree
2097152	843.03	12	broadcast_binary_tree
4194304	2186.03	12	broadcast_binary_tree
8	1.05	12	scatter_flat
16	1.07	12	scatter_flat
32	1.28	12	scatter_flat
64	1.45	12	scatter_flat
128	1.85	12	scatter_flat
256	2.06	12	scatter_flat
512	2.54	12	scatter_flat
1024	3.56	12	scatter_flat
2048	5.22	12	scatter_flat
4096	7.90	12	scatter_flat
8192	13.16	12	scatter_flat
16384	17.26	12	scatter_flat
32768	27.39	12	scatter_flat
65536	55.60	12	scatter_flat
131072	118.46	12	scatter_flat
262144	138.63	12	scatter_flat
524288	204.41	12	scatter_flat
1048576	616.86	12	scatter_flat
2097152	2122.84	12	scatter_flat
4194304	6327.03	12	scatter_flat
8	1.54	12	scatter_basic_linear
16	1.52	12	scatter_basic_linear
32	1.76	12	scatter_basic_linear
64	1.67	12	scatter_basic_linear
128	3.32	12	scatter_basic_linear
256	3.46	12	scatter_basic_linear
512	3.93	12	scatter_basic_linear
1024	5.23	12	scatter_basic_linear
2048	6.68	12	scatter_basic_linear
4096	9.43	12	scatter_basic_linear
8192	14.39	12	scatter_basic_linear
16384	26.11	12	scatter_basic_linear
32768	51.93	12	scatter_basic_linear
65536	96.97	12	scatter_basic_linear
131072	199.93	12	scatter_basic_linear
262144	122.34	12	scatter_basic_linear
524288	246.41	12	scatter_basic_linear
1048576	608.20	12	scatter_basic_linear
2097152	2098.00	12	scatter_basic_linear
4194304	6371.74	12	scatter_basic_linear
8	1.07	12	scatter_binomial
16	1.09	12	scatter_binomial
32	1.38	12	scatter_binomial
64	1.51	12	scatter_binomial
128	1.93	12	scatter_binomial
256	2.13	12	scatter_binomial
512	2.60	12	scatter_binomial
1024	3.54	12	scatter_binomial
2048	5.14	12	scatter_binomial
4096	7.91	12	scatter_binomial
8192	13.24	12	scatter_binomial
16384	23.80	12	scatter_binomial
32768	44.65	12	scatter_binomial
65536	66.61	12	scatter_binomial
131072	148.93	12	scatter_binomial
262144	408.25	12	scatter_binomial
524288	846.74	12	scatter_binomial
1048576	2153.40	12	scatter_binomial
2097152	5174.25	12	scatter_binomial
4194304	11491.29	12	scatter_binomial
8	2.64	24	broadcast_flat
16	2.55	24	broadcast_flat
32	2.75	24	broadcast_flat
64	2.82	24	broadcast_flat
128	3.49	24	broadcast_flat
256	3.86	24	broadcast_flat
512	4.09	24	broadcast_flat
1024	4.71	24	broadcast_flat
2048	5.94	24	broadcast_flat
4096	8.59	24	broadcast_flat
8192	12.72	24	broadcast_flat
16384	21.08	24	broadcast_flat
32768	36.19	24	broadcast_flat
65536	56.37	24	broadcast_flat
131072	112.73	24	broadcast_flat
262144	235.40	24	broadcast_flat
524288	476.26	24	broadcast_flat
1048576	800.97	24	broadcast_flat
2097152	1590.92	24	broadcast_flat
4194304	3273.24	24	broadcast_flat
8	3.17	24	broadcast_chain
16	3.16	24	broadcast_chain
32	4.06	24	broadcast_chain
64	3.93	24	broadcast_chain
128	5.73	24	broadcast_chain
256	6.16	24	broadcast_chain
512	6.63	24	broadcast_chain
1024	7.75	24	broadcast_chain
2048	10.20	24	broadcast_chain
4096	14.25	24	broadcast_chain
8192	24.60	24	broadcast_chain
16384	34.40	24	broadcast_chain
32768	54.33	24	broadcast_chain
65536	89.69	24	broadcast_chain
131072	150.87	24	broadcast_chain
262144	286.56	24	broadcast_chain
524288	548.23	24	broadcast_chain
1048576	1089.21	24	broadcast_chain
2097152	2138.76	24	broadcast_chain
4194304	4400.31	24	broadcast_chain
8	2.71	24	broadcast_binary_tree
16	2.70	24	broadcast_binary_tree
32	3.01	24	broadcast_binary_tree
64	3.18	24	broadcast_binary_tree
128	3.88	24	broadcast_binary_tree
256	4.14	24	broadcast_binary_tree
512	4.31	24	broadcast_binary_tree
1024	5.09	24	broadcast_binary_tree
2048	6.65	24	broadcast_binary_tree
4096	9.24	24	broadcast_binary_tree
8192	13.60	24	broadcast_binary_tree
16384	22.31	24	broadcast_binary_tree
32768	34.32	24	broadcast_binary_tree
65536	61.04	24	broadcast_binary_tree
131072	118.31	24	broadcast_binary_tree
262144	247.03	24	broadcast_binary_tree
524288	486.04	24	broadcast_binary_tree
1048576	955.27	24	broadcast_binary_tree
2097152	1823.61	24	broadcast_binary_tree
4194304	3688.79	24	broadcast_binary_tree
8	2.61	24	scatter_flat
16	2.70	24	scatter_flat
32	3.09	24	scatter_flat
64	3.27	24	scatter_flat
128	3.77	24	scatter_flat
256	4.38	24	scatter_flat
512	5.60	24	scatter_flat
1024	7.80	24	scatter_flat
2048	10.72	24	scatter_flat
4096	20.80	24	scatter_flat
8192	24.39	24	scatter_flat
16384	42.48	24	scatter_flat
32768	30.05	24	scatter_flat
65536	48.43	24	scatter_flat
131072	113.22	24	scatter_flat
262144	214.29	24	scatter_flat
524288	388.68	24	scatter_flat
1048576	682.34	24	scatter_flat
2097152	1521.30	24	scatter_flat
4194304	3469.19	24	scatter_flat
8	3.48	24	scatter_basic_linear
16	3.48	24	scatter_basic_linear
32	3.70	24	scatter_basic_linear
64	3.80	24	scatter_basic_linear
128	6.16	24	scatter_basic_linear
256	6.53	24	scatter_basic_linear
512	7.56	24	scatter_basic_linear
1024	9.11	24	scatter_basic_linear
2048	18.08	24	scatter_basic_linear
4096	16.02	24	scatter_basic_linear
8192	23.82	24	scatter_basic_linear
16384	42.48	24	scatter_basic_linear
32768	80.15	24	scatter_basic_linear
65536	161.22	24	scatter_basic_linear
131072	314.43	24	scatter_basic_linear
262144	292.90	24	scatter_basic_linear
524288	526.36	24	scatter_basic_linear
1048576	1207.86	24	scatter_basic_linear
2097152	3573.29	24	scatter_basic_linear
4194304	10354.03	24	scatter_basic_linear
8	2.59	24	scatter_binomial
16	2.69	24	scatter_binomial
32	3.09	24	scatter_binomial
64	3.26	24	scatter_binomial
128	3.80	24	scatter_binomial
256	4.37	24	scatter_binomial
512	5.56	24	scatter_binomial
1024	7.54	24	scatter_binomial
2048	10.35	24	scatter_binomial
4096	20.38	24	scatter_binomial
8192	24.63	24	scatter_binomial
16384	41.72	24	scatter_binomial
32768	76.78	24	scatter_binomial
65536	142.09	24	scatter_binomial
131072	294.30	24	scatter_binomial
262144	691.42	24	scatter_binomial
524288	1394.43	24	scatter_binomial
1048576	3410.91	24	scatter_binomial
2097152	7701.79	24	scatter_binomial
4194304	39658.25	24	scatter_binomial
