Size	Latency (us)	np	Algorithm
8192	4.68	3	scatter_binomial
16384	7.60	3	scatter_binomial
32768	11.40	3	scatter_binomial
65536	16.52	3	scatter_binomial
131072	25.75	3	scatter_binomial
262144	43.51	3	scatter_binomial
524288	80.42	3	scatter_binomial
1048576	160.45	3	scatter_binomial
2	0.88	6	broadcast_flat
4	0.83	6	broadcast_flat
8	0.82	6	broadcast_flat
16	0.81	6	broadcast_flat
32	0.99	6	broadcast_flat
64	0.96	6	broadcast_flat
128	1.71	6	broadcast_flat
256	1.69	6	broadcast_flat
512	1.79	6	broadcast_flat
1024	2.15	6	broadcast_flat
2048	3.17	6	broadcast_flat
4096	4.39	6	broadcast_flat
8192	8.54	6	broadcast_flat
16384	11.91	6	broadcast_flat
32768	18.39	6	broadcast_flat
65536	35.34	6	broadcast_flat
131072	69.07	6	broadcast_flat
262144	140.02	6	broadcast_flat
524288	289.66	6	broadcast_flat
1048576	913.90	6	broadcast_flat
2	0.73	6	broadcast_chain
4	0.68	6	broadcast_chain
8	0.70	6	broadcast_chain
16	0.68	6	broadcast_chain
32	0.94	6	broadcast_chain
64	0.91	6	broadcast_chain
128	1.95	6	broadcast_chain
256	1.96	6	broadcast_chain
512	2.14	6	broadcast_chain
1024	2.69	6	broadcast_chain
2048	3.73	6	broadcast_chain
4096	5.49	6	broadcast_chain
8192	8.53	6	broadcast_chain
16384	14.29	6	broadcast_chain
32768	20.37	6	broadcast_chain
65536	37.46	6	broadcast_chain
131072	70.08	6	broadcast_chain
262144	141.68	6	broadcast_chain
524288	272.73	6	broadcast_chain
1048576	470.76	6	broadcast_chain
2	0.94	6	broadcast_binary_tree
4	0.86	6	broadcast_binary_tree
8	0.87	6	broadcast_binary_tree
16	0.84	6	broadcast_binary_tree
32	1.01	6	broadcast_binary_tree
64	1.02	6	broadcast_binary_tree
128	1.78	6	broadcast_binary_tree
256	1.74	6	broadcast_binary_tree
512	1.81	6	broadcast_binary_tree
1024	2.20	6	broadcast_binary_tree
2048	3.19	6	broadcast_binary_tree
4096	4.44	6	broadcast_binary_tree
8192	6.55	6	broadcast_binary_tree
16384	12.72	6	broadcast_binary_tree
32768	17.19	6	broadcast_binary_tree
65536	30.12	6	broadcast_binary_tree
131072	54.56	6	broadcast_binary_tree
262144	102.23	6	broadcast_binary_tree
524288	186.46	6	broadcast_binary_tree
1048576	356.72	6	broadcast_binary_tree
2	0.93	6	scatter_flat
4	0.90	6	scatter_flat
8	0.89	6	scatter_flat
16	0.87	6	scatter_flat
32	1.04	6	scatter_flat
64	0.99	6	scatter_flat
128	1.74	6	scatter_flat
256	1.71	6	scatter_flat
512	1.79	6	scatter_flat
1024	2.20	6	scatter_flat
2048	3.21	6	scatter_flat
4096	4.44	6	scatter_flat
8192	8.62	6	scatter_flat
16384	12.25	6	scatter_flat
32768	18.48	6	scatter_flat
65536	34.53	6	scatter_flat
131072	69.45	6	scatter_flat
262144	135.43	6	scatter_flat
524288	278.58	6	scatter_flat
1048576	916.32	6	scatter_flat
2	0.69	6	scatter_basic_linear
4	0.68	6	scatter_basic_linear
8	0.63	6	scatter_basic_linear
16	0.63	6	scatter_basic_linear
32	0.74	6	scatter_basic_linear
64	0.74	6	scatter_basic_linear
128	1.82	6	scatter_basic_linear
256	1.82	6	scatter_basic_linear
512	1.93	6	scatter_basic_linear
1024	2.42	6	scatter_basic_linear
2048	3.54	6	scatter_basic_linear
4096	5.30	6	scatter_basic_linear
8192	8.10	6	scatter_basic_linear
16384	12.09	6	scatter_basic_linear
32768	18.36	6	scatter_basic_linear
65536	35.40	6	scatter_basic_linear
131072	68.93	6	scatter_basic_linear
262144	139.46	6	scatter_basic_linear
524288	285.65	6	scatter_basic_linear
1048576	477.92	6	scatter_basic_linear
2	0.73	6	scatter_binomial
4	0.68	6	scatter_binomial
8	0.71	6	scatter_binomial
16	0.67	6	scatter_binomial
32	0.87	6	scatter_binomial
64	0.88	6	scatter_binomial
128	1.97	6	scatter_binomial
256	1.99	6	scatter_binomial
512	2.12	6	scatter_binomial
1024	2.70	6	scatter_binomial
2048	3.73	6	scatter_binomial
4096	5.52	6	scatter_binomial
8192	8.53	6	scatter_binomial
16384	14.01	6	scatter_binomial
32768	20.06	6	scatter_binomial
65536	39.22	6	scatter_binomial
131072	73.29	6	scatter_binomial
262144	148.82	6	scatter_binomial
524288	274.92	6	scatter_binomial
1048576	479.53	6	scatter_binomial
2	1.19	12	broadcast_flat
4	1.07	12	broadcast_flat
8	1.20	12	broadcast_flat
16	1.18	12	broadcast_flat
32	1.45	12	broadcast_flat
64	1.30	12	broadcast_flat
128	2.26	12	broadcast_flat
256	2.28	12	broadcast_flat
512	2.34	12	broadcast_flat
1024	2.94	12	broadcast_flat
2048	3.95	12	broadcast_flat
4096	6.02	12	broadcast_flat
8192	8.66	12	broadcast_flat
16384	17.84	12	broadcast_flat
32768	33.68	12	broadcast_flat
65536	65.57	12	broadcast_flat
131072	133.27	12	broadcast_flat
262144	267.85	12	broadcast_flat
524288	499.42	12	broadcast_flat
1048576	904.35	12	broadcast_flat
2	1.69	12	broadcast_chain
4	1.62	12	broadcast_chain
8	1.61	12	broadcast_chain
16	1.60	12	broadcast_chain
32	2.08	12	broadcast_chain
64	1.92	12	broadcast_chain
128	3.31	12	broadcast_chain
256	3.37	12	broadcast_chain
512	3.53	12	broadcast_chain
1024	4.50	12	broadcast_chain
2048	5.78	12	broadcast_chain
4096	8.14	12	broadcast_chain
8192	12.27	12	broadcast_chain
16384	24.79	12	broadcast_chain
32768	38.17	12	broadcast_chain
65536	69.44	12	broadcast_chain
131072	123.10	12	broadcast_chain
262144	244.90	12	broadcast_chain
524288	481.89	12	broadcast_chain
1048576	888.90	12	broadcast_chain
2	1.86	12	broadcast_binary_tree
4	1.66	12	broadcast_binary_tree
8	1.56	12	broadcast_binary_tree
16	1.51	12	broadcast_binary_tree
32	1.75	12	broadcast_binary_tree
64	1.68	12	broadcast_binary_tree
128	2.60	12	broadcast_binary_tree
256	2.63	12	broadcast_binary_tree
512	2.61	12	broadcast_binary_tree
1024	3.19	12	broadcast_binary_tree
2048	4.42	12	broadcast_binary_tree
4096	6.03	12	broadcast_binary_tree
8192	8.55	12	broadcast_binary_tree
16384	19.09	12	broadcast_binary_tree
32768	24.96	12	broadcast_binary_tree
65536	43.28	12	broadcast_binary_tree
131072	77.96	12	broadcast_binary_tree
262144	144.62	12	broadcast_binary_tree
524288	279.02	12	broadcast_binary_tree
1048576	507.05	12	broadcast_binary_tree
2	1.10	12	scatter_flat
4	1.05	12	scatter_flat
8	1.35	12	scatter_flat
16	1.29	12	scatter_flat
32	1.49	12	scatter_flat
64	1.22	12	scatter_flat
128	2.28	12	scatter_flat
256	2.29	12	scatter_flat
512	2.37	12	scatter_flat
1024	2.97	12	scatter_flat
2048	3.95	12	scatter_flat
4096	6.04	12	scatter_flat
8192	8.71	12	scatter_flat
16384	16.93	12	scatter_flat
32768	32.59	12	scatter_flat
65536	64.23	12	scatter_flat
131072	130.34	12	scatter_flat
262144	265.63	12	scatter_flat
524288	517.43	12	scatter_flat
1048576	908.74	12	scatter_flat
2	1.54	12	scatter_basic_linear
4	1.44	12	scatter_basic_linear
8	1.44	12	scatter_basic_linear
16	1.45	12	scatter_basic_linear
32	1.68	12	scatter_basic_linear
64	1.59	12	scatter_basic_linear
128	3.72	12	scatter_basic_linear
256	3.69	12	scatter_basic_linear
512	3.71	12	scatter_basic_linear
1024	5.28	12	scatter_basic_linear
2048	6.83	12	scatter_basic_linear
4096	9.75	12	scatter_basic_linear
8192	14.44	12	scatter_basic_linear
16384	19.05	12	scatter_basic_linear
32768	30.78	12	scatter_basic_linear
65536	60.98	12	scatter_basic_linear
131072	125.50	12	scatter_basic_linear
262144	245.99	12	scatter_basic_linear
524288	500.80	12	scatter_basic_linear
1048576	859.27	12	scatter_basic_linear
2	1.68	12	scatter_binomial
4	1.58	12	scatter_binomial
8	1.60	12	scatter_binomial
16	1.59	12	scatter_binomial
32	2.10	12	scatter_binomial
64	1.91	12	scatter_binomial
128	3.37	12	scatter_binomial
256	3.37	12	scatter_binomial
512	3.56	12	scatter_binomial
1024	4.46	12	scatter_binomial
2048	5.87	12	scatter_binomial
4096	8.19	12	scatter_binomial
8192	12.35	12	scatter_binomial
16384	24.85	12	scatter_binomial
32768	38.56	12	scatter_binomial
65536	70.71	12	scatter_binomial
131072	134.28	12	scatter_binomial
262144	263.76	12	scatter_binomial
524288	524.50	12	scatter_binomial
1048576	955.63	12	scatter_binomial
2	1.51	24	broadcast_flat
4	1.37	24	broadcast_flat
8	1.31	24	broadcast_flat
16	1.35	24	broadcast_flat
32	1.67	24	broadcast_flat
64	1.55	24	broadcast_flat
128	2.96	24	broadcast_flat
256	2.74	24	broadcast_flat
512	2.89	24	broadcast_flat
1024	3.65	24	broadcast_flat
2048	4.90	24	broadcast_flat
4096	7.35	24	broadcast_flat
8192	9.50	24	broadcast_flat
16384	22.51	24	broadcast_flat
32768	33.98	24	broadcast_flat
65536	61.59	24	broadcast_flat
131072	114.73	24	broadcast_flat
262144	226.79	24	broadcast_flat
524288	432.42	24	broadcast_flat
1048576	497.03	24	broadcast_flat
2	2.70	24	broadcast_chain
4	2.46	24	broadcast_chain
8	2.41	24	broadcast_chain
16	2.41	24	broadcast_chain
32	3.54	24	broadcast_chain
64	3.13	24	broadcast_chain
128	5.92	24	broadcast_chain
256	5.59	24	broadcast_chain
512	6.19	24	broadcast_chain
1024	7.99	24	broadcast_chain
2048	10.18	24	broadcast_chain
4096	14.33	24	broadcast_chain
8192	20.97	24	broadcast_chain
16384	37.97	24	broadcast_chain
32768	57.69	24	broadcast_chain
65536	101.71	24	broadcast_chain
131072	191.51	24	broadcast_chain
262144	371.53	24	broadcast_chain
524288	728.99	24	broadcast_chain
1048576	1423.73	24	broadcast_chain
2	1.71	24	broadcast_binary_tree
4	1.41	24	broadcast_binary_tree
8	1.40	24	broadcast_binary_tree
16	1.44	24	broadcast_binary_tree
32	1.73	24	broadcast_binary_tree
64	1.73	24	broadcast_binary_tree
128	3.14	24	broadcast_binary_tree
256	2.75	24	broadcast_binary_tree
512	2.90	24	broadcast_binary_tree
1024	3.70	24	broadcast_binary_tree
2048	5.20	24	broadcast_binary_tree
4096	7.54	24	broadcast_binary_tree
8192	10.58	24	broadcast_binary_tree
16384	25.41	24	broadcast_binary_tree
32768	33.59	24	broadcast_binary_tree
65536	58.28	24	broadcast_binary_tree
131072	104.67	24	broadcast_binary_tree
262144	194.61	24	broadcast_binary_tree
524288	374.20	24	broadcast_binary_tree
1048576	704.38	24	broadcast_binary_tree
2	1.36	24	scatter_flat
4	1.20	24	scatter_flat
8	1.21	24	scatter_flat
16	1.21	24	scatter_flat
32	1.60	24	scatter_flat
64	1.45	24	scatter_flat
128	2.85	24	scatter_flat
256	2.56	24	scatter_flat
512	2.74	24	scatter_flat
1024	3.56	24	scatter_flat
2048	4.77	24	scatter_flat
4096	7.30	24	scatter_flat
8192	9.41	24	scatter_flat
16384	22.44	24	scatter_flat
32768	33.49	24	scatter_flat
65536	63.36	24	scatter_flat
131072	115.45	24	scatter_flat
262144	226.24	24	scatter_flat
524288	450.11	24	scatter_flat
1048576	488.72	24	scatter_flat
2	2.74	24	scatter_basic_linear
4	2.53	24	scatter_basic_linear
8	2.54	24	scatter_basic_linear
16	2.52	24	scatter_basic_linear
32	2.69	24	scatter_basic_linear
64	2.67	24	scatter_basic_linear
128	7.53	24	scatter_basic_linear
256	6.37	24	scatter_basic_linear
512	6.80	24	scatter_basic_linear
1024	9.76	24	scatter_basic_linear
2048	12.32	24	scatter_basic_linear
4096	18.04	24	scatter_basic_linear
8192	25.19	24	scatter_basic_linear
16384	36.23	24	scatter_basic_linear
32768	61.17	24	scatter_basic_linear
65536	126.82	24	scatter_basic_linear
131072	255.68	24	scatter_basic_linear
262144	512.77	24	scatter_basic_linear
524288	1011.53	24	scatter_basic_linear
1048576	1887.94	24	scatter_basic_linear
2	2.59	24	scatter_binomial
4	2.40	24	scatter_binomial
8	2.36	24	scatter_binomial
16	2.37	24	scatter_binomial
32	3.49	24	scatter_binomial
64	3.13	24	scatter_binomial
128	5.90	24	scatter_binomial
256	5.59	24	scatter_binomial
512	6.13	24	scatter_binomial
1024	7.84	24	scatter_binomial
2048	10.13	24	scatter_binomial
4096	14.34	24	scatter_binomial
8192	21.62	24	scatter_binomial
16384	38.47	24	scatter_binomial
32768	56.97	24	scatter_binomial
65536	100.34	24	scatter_binomial
131072	189.59	24	scatter_binomial
262144	366.45	24	scatter_binomial
524288	704.09	24	scatter_binomial
1048576	1496.29	24	scatter_binomial
2	13.88	48	broadcast_flat
4	2.87	48	broadcast_flat
8	2.85	48	broadcast_flat
16	2.86	48	broadcast_flat
32	3.20	48	broadcast_flat
64	3.53	48	broadcast_flat
128	4.59	48	broadcast_flat
256	4.64	48	broadcast_flat
512	4.77	48	broadcast_flat
1024	5.75	48	broadcast_flat
2048	8.26	48	broadcast_flat
4096	10.26	48	broadcast_flat
8192	14.59	48	broadcast_flat
16384	29.02	48	broadcast_flat
32768	43.33	48	broadcast_flat
65536	79.37	48	broadcast_flat
131072	166.41	48	broadcast_flat
262144	326.94	48	broadcast_flat
524288	618.98	48	broadcast_flat
1048576	1036.57	48	broadcast_flat
2	5.02	48	broadcast_chain
4	4.83	48	broadcast_chain
8	4.77	48	broadcast_chain
16	4.72	48	broadcast_chain
32	6.55	48	broadcast_chain
64	6.28	48	broadcast_chain
128	10.54	48	broadcast_chain
256	10.25	48	broadcast_chain
512	11.13	48	broadcast_chain
1024	13.26	48	broadcast_chain
2048	17.33	48	broadcast_chain
4096	29.48	48	broadcast_chain
8192	40.55	48	broadcast_chain
16384	94.12	48	broadcast_chain
32768	96.96	48	broadcast_chain
65536	164.02	48	broadcast_chain
131072	297.37	48	broadcast_chain
262144	562.91	48	broadcast_chain
524288	1075.45	48	broadcast_chain
1048576	2072.86	48	broadcast_chain
2	3.35	48	broadcast_binary_tree
4	3.13	48	broadcast_binary_tree
8	3.13	48	broadcast_binary_tree
16	3.06	48	broadcast_binary_tree
32	3.39	48	broadcast_binary_tree
64	3.61	48	broadcast_binary_tree
128	5.28	48	broadcast_binary_tree
256	4.99	48	broadcast_binary_tree
512	5.28	48	broadcast_binary_tree
1024	6.38	48	broadcast_binary_tree
2048	8.63	48	broadcast_binary_tree
4096	12.98	48	broadcast_binary_tree
8192	19.63	48	broadcast_binary_tree
16384	39.26	48	broadcast_binary_tree
32768	55.65	48	broadcast_binary_tree
65536	102.68	48	broadcast_binary_tree
131072	237.74	48	broadcast_binary_tree
262144	463.89	48	broadcast_binary_tree
524288	909.20	48	broadcast_binary_tree
1048576	1765.79	48	broadcast_binary_tree
2	2.97	48	scatter_flat
4	2.83	48	scatter_flat
8	2.86	48	scatter_flat
16	2.88	48	scatter_flat
32	3.14	48	scatter_flat
64	3.46	48	scatter_flat
128	4.60	48	scatter_flat
256	4.60	48	scatter_flat
512	4.74	48	scatter_flat
1024	5.72	48	scatter_flat
2048	8.24	48	scatter_flat
4096	10.17	48	scatter_flat
8192	14.29	48	scatter_flat
16384	28.43	48	scatter_flat
32768	42.82	48	scatter_flat
65536	79.41	48	scatter_flat
131072	167.87	48	scatter_flat
262144	320.92	48	scatter_flat
524288	622.57	48	scatter_flat
1048576	1096.95	48	scatter_flat
2	5.72	48	scatter_basic_linear
4	5.32	48	scatter_basic_linear
8	5.47	48	scatter_basic_linear
16	5.32	48	scatter_basic_linear
32	5.59	48	scatter_basic_linear
64	5.85	48	scatter_basic_linear
128	12.53	48	scatter_basic_linear
256	11.39	48	scatter_basic_linear
512	11.93	48	scatter_basic_linear
1024	15.98	48	scatter_basic_linear
2048	21.74	48	scatter_basic_linear
4096	32.40	48	scatter_basic_linear
8192	46.38	48	scatter_basic_linear
16384	41.45	48	scatter_basic_linear
32768	63.68	48	scatter_basic_linear
65536	113.43	48	scatter_basic_linear
131072	259.13	48	scatter_basic_linear
262144	513.47	48	scatter_basic_linear
524288	1018.31	48	scatter_basic_linear
1048576	1969.44	48	scatter_basic_linear
2	5.07	48	scatter_binomial
4	4.82	48	scatter_binomial
8	4.82	48	scatter_binomial
16	4.88	48	scatter_binomial
32	6.65	48	scatter_binomial
64	6.28	48	scatter_binomial
128	10.58	48	scatter_binomial
256	10.24	48	scatter_binomial
512	11.17	48	scatter_binomial
1024	13.37	48	scatter_binomial
2048	17.55	48	scatter_binomial
4096	28.38	48	scatter_binomial
8192	41.09	48	scatter_binomial
16384	154.59	48	scatter_binomial
32768	96.44	48	scatter_binomial
65536	163.21	48	scatter_binomial
131072	299.24	48	scatter_binomial
262144	559.47	48	scatter_binomial
524288	1073.29	48	scatter_binomial
1048576	2071.19	48	scatter_binomial
