Size	Latency (us)	np	Algorithm
1048576	169.76	3	scatter_basic_linear
2097152	445.42	3	scatter_basic_linear
4194304	958.46	3	scatter_basic_linear
8	0.62	3	scatter_binomial
16	0.62	3	scatter_binomial
32	0.71	3	scatter_binomial
64	0.70	3	scatter_binomial
128	0.99	3	scatter_binomial
256	1.04	3	scatter_binomial
512	1.14	3	scatter_binomial
1024	1.33	3	scatter_binomial
2048	1.76	3	scatter_binomial
4096	2.56	3	scatter_binomial
8192	4.20	3	scatter_binomial
16384	7.36	3	scatter_binomial
32768	13.59	3	scatter_binomial
65536	25.69	3	scatter_binomial
131072	49.93	3	scatter_binomial
262144	42.84	3	scatter_binomial
524288	84.82	3	scatter_binomial
1048576	242.66	3	scatter_binomial
2097152	583.37	3	scatter_binomial
4194304	1238.49	3	scatter_binomial
8	0.82	6	broadcast_flat
16	0.80	6	broadcast_flat
32	0.97	6	broadcast_flat
64	0.91	6	broadcast_flat
128	1.52	6	broadcast_flat
256	1.55	6	broadcast_flat
512	1.73	6	broadcast_flat
1024	2.07	6	broadcast_flat
2048	3.03	6	broadcast_flat
4096	4.15	6	broadcast_flat
8192	8.21	6	broadcast_flat
16384	10.45	6	broadcast_flat
32768	17.59	6	broadcast_flat
65536	33.96	6	broadcast_flat
131072	70.61	6	broadcast_flat
262144	117.84	6	broadcast_flat
524288	231.87	6	broadcast_flat
1048576	885.89	6	broadcast_flat
2097152	1759.41	6	broadcast_flat
4194304	3692.39	6	broadcast_flat
8	0.69	6	broadcast_chain
16	0.68	6	broadcast_chain
32	0.86	6	broadcast_chain
64	0.91	6	broadcast_chain
128	1.77	6	broadcast_chain
256	1.83	6	broadcast_chain
512	2.07	6	broadcast_chain
1024	2.59	6	broadcast_chain
2048	3.58	6	broadcast_chain
4096	5.22	6	broadcast_chain
8192	8.27	6	broadcast_chain
16384	12.64	6	broadcast_chain
32768	20.67	6	broadcast_chain
65536	36.56	6	broadcast_chain
131072	72.93	6	broadcast_chain
262144	138.99	6	broadcast_chain
524288	291.58	6	broadcast_chain
1048576	519.72	6	broadcast_chain
2097152	820.66	6	broadcast_chain
4194304	1595.26	6	broadcast_chain
8	0.83	6	broadcast_binary_tree
16	0.81	6	broadcast_binary_tree
32	0.98	6	broadcast_binary_tree
64	0.99	6	broadcast_binary_tree
128	1.52	6	broadcast_binary_tree
256	1.70	6	broadcast_binary_tree
512	1.74	6	broadcast_binary_tree
1024	2.09	6	broadcast_binary_tree
2048	3.07	6	broadcast_binary_tree
4096	4.28	6	broadcast_binary_tree
8192	6.57	6	broadcast_binary_tree
16384	11.29	6	broadcast_binary_tree
32768	17.58	6	broadcast_binary_tree
65536	30.17	6	broadcast_binary_tree
131072	49.87	6	broadcast_binary_tree
262144	89.89	6	broadcast_binary_tree
524288	171.51	6	broadcast_binary_tree
1048576	327.81	6	broadcast_binary_tree
2097152	627.52	6	broadcast_binary_tree
4194304	1363.78	6	broadcast_binary_tree
8	0.61	6	scatter_flat
16	0.65	6	scatter_flat
32	0.69	6	scatter_flat
64	0.85	6	scatter_flat
128	1.22	6	scatter_flat
256	1.30	6	scatter_flat
512	1.52	6	scatter_flat
1024	2.09	6	scatter_flat
2048	3.43	6	scatter_flat
4096	4.66	6	scatter_flat
8192	8.19	6	scatter_flat
16384	14.75	6	scatter_flat
32768	15.39	6	scatter_flat
65536	29.22	6	scatter_flat
131072	59.64	6	scatter_flat
262144	117.97	6	scatter_flat
524288	156.81	6	scatter_flat
1048576	335.71	6	scatter_flat
2097152	822.08	6	scatter_flat
4194304	2782.69	6	scatter_flat
8	0.66	6	scatter_basic_linear
16	0.64	6	scatter_basic_linear
32	0.71	6	scatter_basic_linear
64	0.71	6	scatter_basic_linear
128	1.58	6	scatter_basic_linear
256	1.67	6	scatter_basic_linear
512	1.87	6	scatter_basic_linear
1024	2.31	6	scatter_basic_linear
2048	3.43	6	scatter_basic_linear
4096	5.16	6	scatter_basic_linear
8192	8.16	6	scatter_basic_linear
16384	14.81	6	scatter_basic_linear
32768	27.93	6	scatter_basic_linear
65536	54.00	6	scatter_basic_linear
131072	106.09	6	scatter_basic_linear
262144	64.57	6	scatter_basic_linear
524288	133.89	6	scatter_basic_linear
1048576	335.47	6	scatter_basic_linear
2097152	827.09	6	scatter_basic_linear
4194304	2716.03	6	scatter_basic_linear
8	0.62	6	scatter_binomial
16	0.65	6	scatter_binomial
32	0.69	6	scatter_binomial
64	0.84	6	scatter_binomial
128	1.26	6	scatter_binomial
256	1.28	6	scatter_binomial
512	1.53	6	scatter_binomial
1024	2.09	6	scatter_binomial
2048	3.05	6	scatter_binomial
4096	4.67	6	scatter_binomial
8192	7.62	6	scatter_binomial
16384	13.59	6	scatter_binomial
32768	25.20	6	scatter_binomial
65536	48.30	6	scatter_binomial
131072	79.10	6	scatter_binomial
262144	222.85	6	scatter_binomial
524288	397.26	6	scatter_binomial
1048576	923.35	6	scatter_binomial
2097152	2042.09	6	scatter_binomial
4194304	4857.43	6	scatter_binomial
8	1.97	12	broadcast_flat
16	1.79	12	broadcast_flat
32	1.95	12	broadcast_flat
64	1.60	12	broadcast_flat
128	2.35	12	broadcast_flat
256	2.28	12	broadcast_flat
512	2.36	12	broadcast_flat
1024	2.85	12	broadcast_flat
2048	3.68	12	broadcast_flat
4096	5.46	12	broadcast_flat
8192	8.34	12	broadcast_flat
16384	15.60	12	broadcast_flat
32768	31.89	12	broadcast_flat
65536	66.18	12	broadcast_flat
131072	133.17	12	broadcast_flat
262144	257.62	12	broadcast_flat
524288	520.85	12	broadcast_flat
1048576	914.68	12	broadcast_flat
2097152	1695.13	12	broadcast_flat
4194304	3170.51	12	broadcast_flat
8	1.63	12	broadcast_chain
16	1.62	12	broadcast_chain
32	2.09	12	broadcast_chain
64	1.89	12	broadcast_chain
128	3.05	12	broadcast_chain
256	3.16	12	broadcast_chain
512	3.45	12	broadcast_chain
1024	4.35	12	broadcast_chain
2048	5.62	12	broadcast_chain
4096	7.90	12	broadcast_chain
8192	12.13	12	broadcast_chain
16384	22.51	12	broadcast_chain
32768	36.70	12	broadcast_chain
65536	67.00	12	broadcast_chain
131072	139.49	12	broadcast_chain
262144	237.14	12	broadcast_chain
524288	461.27	12	broadcast_chain
1048576	861.86	12	broadcast_chain
2097152	1555.43	12	broadcast_chain
4194304	3170.83	12	broadcast_chain
8	1.22	12	broadcast_binary_tree
16	1.19	12	broadcast_binary_tree
32	1.44	12	broadcast_binary_tree
64	1.43	12	broadcast_binary_tree
128	2.07	12	broadcast_binary_tree
256	2.13	12	broadcast_binary_tree
512	2.29	12	broadcast_binary_tree
1024	2.91	12	broadcast_binary_tree
2048	3.99	12	broadcast_binary_tree
4096	5.46	12	broadcast_binary_tree
8192	8.28	12	broadcast_binary_tree
16384	16.06	12	broadcast_binary_tree
32768	24.40	12	broadcast_binary_tree
65536	41.19	12	broadcast_binary_tree
131072	72.32	12	broadcast_binary_tree
262144	134.54	12	broadcast_binary_tree
524288	253.77	12	broadcast_binary_tree
1048576	460.46	12	broadcast_binary_tree
2097152	868.41	12	broadcast_binary_tree
4194304	2344.33	12	broadcast_binary_tree
8	1.06	12	scatter_flat
16	1.11	12	scatter_flat
32	1.33	12	scatter_flat
64	1.47	12	scatter_flat
128	1.86	12	scatter_flat
256	2.10	12	scatter_flat
512	2.67	12	scatter_flat
1024	3.68	12	scatter_flat
2048	5.45	12	scatter_flat
4096	8.27	12	scatter_flat
8192	13.71	12	scatter_flat
16384	16.39	12	scatter_flat
32768	26.41	12	scatter_flat
65536	53.70	12	scatter_flat
131072	114.51	12	scatter_flat
262144	139.44	12	scatter_flat
524288	212.76	12	scatter_flat
1048576	616.58	12	scatter_flat
2097152	2160.14	12	scatter_flat
4194304	6333.17	12	scatter_flat
8	1.55	12	scatter_basic_linear
16	1.56	12	scatter_basic_linear
32	1.76	12	scatter_basic_linear
64	1.68	12	scatter_basic_linear
128	3.29	12	scatter_basic_linear
256	3.39	12	scatter_basic_linear
512	3.83	12	scatter_basic_linear
1024	5.15	12	scatter_basic_linear
2048	6.74	12	scatter_basic_linear
4096	9.59	12	scatter_basic_linear
8192	14.66	12	scatter_basic_linear
16384	26.54	12	scatter_basic_linear
32768	51.14	12	scatter_basic_linear
65536	96.68	12	scatter_basic_linear
131072	197.89	12	scatter_basic_linear
262144	124.77	12	scatter_basic_linear
524288	249.96	12	scatter_basic_linear
1048576	613.22	12	scatter_basic_linear
2097152	2152.18	12	scatter_basic_linear
4194304	6469.54	12	scatter_basic_linear
8	1.08	12	scatter_binomial
16	1.10	12	scatter_binomial
32	1.37	12	scatter_binomial
64	1.51	12	scatter_binomial
128	1.92	12	scatter_binomial
256	2.16	12	scatter_binomial
512	2.61	12	scatter_binomial
1024	3.60	12	scatter_binomial
2048	5.28	12	scatter_binomial
4096	8.03	12	scatter_binomial
8192	13.36	12	scatter_binomial
16384	24.05	12	scatter_binomial
32768	45.06	12	scatter_binomial
65536	67.18	12	scatter_binomial
131072	149.74	12	scatter_binomial
262144	408.09	12	scatter_binomial
524288	850.22	12	scatter_binomial
1048576	2199.40	12	scatter_binomial
2097152	5352.27	12	scatter_binomial
4194304	11566.65	12	scatter_binomial
8	2.40	24	broadcast_flat
16	2.40	24	broadcast_flat
32	2.66	24	broadcast_flat
64	2.82	24	broadcast_flat
128	3.46	24	broadcast_flat
256	3.87	24	broadcast_flat
512	4.09	24	broadcast_flat
1024	4.72	24	broadcast_flat
2048	5.96	24	broadcast_flat
4096	8.63	24	broadcast_flat
8192	12.71	24	broadcast_flat
16384	21.07	24	broadcast_flat
32768	41.72	24	broadcast_flat
65536	55.70	24	broadcast_flat
131072	113.49	24	broadcast_flat
262144	239.49	24	broadcast_flat
524288	480.90	24	broadcast_flat
1048576	802.11	24	broadcast_flat
2097152	1593.47	24	broadcast_flat
4194304	3274.47	24	broadcast_flat
8	3.12	24	broadcast_chain
16	3.14	24	broadcast_chain
32	4.11	24	broadcast_chain
64	4.08	24	broadcast_chain
128	5.67	24	broadcast_chain
256	6.09	24	broadcast_chain
512	6.55	24	broadcast_chain
1024	7.75	24	broadcast_chain
2048	10.06	24	broadcast_chain
4096	14.11	24	broadcast_chain
8192	24.42	24	broadcast_chain
16384	34.52	24	broadcast_chain
32768	54.53	24	broadcast_chain
65536	89.28	24	broadcast_chain
131072	151.62	24	broadcast_chain
262144	287.27	24	broadcast_chain
524288	569.43	24	broadcast_chain
1048576	1090.50	24	broadcast_chain
2097152	2194.98	24	broadcast_chain
4194304	4432.46	24	broadcast_chain
8	2.72	24	broadcast_binary_tree
16	2.71	24	broadcast_binary_tree
32	2.93	24	broadcast_binary_tree
64	3.20	24	broadcast_binary_tree
128	3.87	24	broadcast_binary_tree
256	4.16	24	broadcast_binary_tree
512	4.34	24	broadcast_binary_tree
1024	5.13	24	broadcast_binary_tree
2048	6.81	24	broadcast_binary_tree
4096	9.38	24	broadcast_binary_tree
8192	13.90	24	broadcast_binary_tree
16384	23.64	24	broadcast_binary_tree
32768	35.95	24	broadcast_binary_tree
65536	61.82	24	broadcast_binary_tree
131072	116.56	24	broadcast_binary_tree
262144	247.76	24	broadcast_binary_tree
524288	481.71	24	broadcast_binary_tree
1048576	951.72	24	broadcast_binary_tree
2097152	1849.26	24	broadcast_binary_tree
4194304	3765.97	24	broadcast_binary_tree
8	2.58	24	scatter_flat
16	2.68	24	scatter_flat
32	3.07	24	scatter_flat
64	3.28	24	scatter_flat
128	3.75	24	scatter_flat
256	4.39	24	scatter_flat
512	5.55	24	scatter_flat
1024	7.52	24	scatter_flat
2048	10.41	24	scatter_flat
4096	15.90	24	scatter_flat
8192	26.02	24	scatter_flat
16384	43.09	24	scatter_flat
32768	28.62	24	scatter_flat
65536	48.22	24	scatter_flat
131072	118.81	24	scatter_flat
262144	222.10	24	scatter_flat
524288	409.26	24	scatter_flat
1048576	690.67	24	scatter_flat
2097152	1504.38	24	scatter_flat
4194304	3456.20	24	scatter_flat
8	3.52	24	scatter_basic_linear
16	3.53	24	scatter_basic_linear
32	3.73	24	scatter_basic_linear
64	3.84	24	scatter_basic_linear
128	6.18	24	scatter_basic_linear
256	6.57	24	scatter_basic_linear
512	7.63	24	scatter_basic_linear
1024	9.16	24	scatter_basic_linear
2048	11.61	24	scatter_basic_linear
4096	16.20	24	scatter_basic_linear
8192	23.94	24	scatter_basic_linear
16384	42.37	24	scatter_basic_linear
32768	79.93	24	scatter_basic_linear
65536	161.86	24	scatter_basic_linear
131072	314.77	24	scatter_basic_linear
262144	296.18	24	scatter_basic_linear
524288	528.48	24	scatter_basic_linear
1048576	1199.48	24	scatter_basic_linear
2097152	3597.53	24	scatter_basic_linear
4194304	10454.09	24	scatter_basic_linear
8	2.59	24	scatter_binomial
16	2.70	24	scatter_binomial
32	3.05	24	scatter_binomial
64	3.22	24	scatter_binomial
128	3.72	24	scatter_binomial
256	4.37	24	scatter_binomial
512	5.53	24	scatter_binomial
1024	7.61	24	scatter_binomial
2048	10.80	24	scatter_binomial
4096	16.33	24	scatter_binomial
8192	25.13	24	scatter_binomial
16384	42.69	24	scatter_binomial
32768	77.35	24	scatter_binomial
65536	139.20	24	scatter_binomial
131072	295.90	24	scatter_binomial
262144	686.51	24	scatter_binomial
524288	1413.40	24	scatter_binomial
1048576	3402.85	24	scatter_binomial
2097152	7680.36	24	scatter_binomial
4194304	39892.63	24	scatter_binomial
