Size	Latency (us)	np	Algorithm
131072	76.75	6	scatter_binomial
262144	240.15	6	scatter_binomial
524288	411.75	6	scatter_binomial
1048576	969.07	6	scatter_binomial
2097152	2101.43	6	scatter_binomial
4194304	4981.89	6	scatter_binomial
8	1.18	12	broadcast_flat
16	1.19	12	broadcast_flat
32	1.51	12	broadcast_flat
64	1.22	12	broadcast_flat
128	2.03	12	broadcast_flat
256	2.08	12	broadcast_flat
512	2.29	12	broadcast_flat
1024	2.83	12	broadcast_flat
2048	3.72	12	broadcast_flat
4096	5.52	12	broadcast_flat
8192	8.29	12	broadcast_flat
16384	15.80	12	broadcast_flat
32768	30.60	12	broadcast_flat
65536	62.65	12	broadcast_flat
131072	127.38	12	broadcast_flat
262144	251.07	12	broadcast_flat
524288	502.29	12	broadcast_flat
1048576	882.62	12	broadcast_flat
2097152	1450.83	12	broadcast_flat
4194304	3020.36	12	broadcast_flat
8	1.59	12	broadcast_chain
16	1.57	12	broadcast_chain
32	2.05	12	broadcast_chain
64	1.87	12	broadcast_chain
128	3.01	12	broadcast_chain
256	3.09	12	broadcast_chain
512	3.41	12	broadcast_chain
1024	4.33	12	broadcast_chain
2048	5.57	12	broadcast_chain
4096	7.80	12	broadcast_chain
8192	12.04	12	broadcast_chain
16384	22.73	12	broadcast_chain
32768	37.99	12	broadcast_chain
65536	70.15	12	broadcast_chain
131072	143.40	12	broadcast_chain
262144	265.67	12	broadcast_chain
524288	511.46	12	broadcast_chain
1048576	942.98	12	broadcast_chain
2097152	1634.31	12	broadcast_chain
4194304	3348.99	12	broadcast_chain
8	1.78	12	broadcast_binary_tree
16	1.70	12	broadcast_binary_tree
32	1.87	12	broadcast_binary_tree
64	1.73	12	broadcast_binary_tree
128	2.31	12	broadcast_binary_tree
256	2.34	12	broadcast_binary_tree
512	2.47	12	broadcast_binary_tree
1024	2.98	12	broadcast_binary_tree
2048	4.00	12	broadcast_binary_tree
4096	5.50	12	broadcast_binary_tree
8192	8.27	12	broadcast_binary_tree
16384	16.73	12	broadcast_binary_tree
32768	25.31	12	broadcast_binary_tree
65536	42.38	12	broadcast_binary_tree
131072	73.71	12	broadcast_binary_tree
262144	136.17	12	broadcast_binary_tree
524288	260.44	12	broadcast_binary_tree
1048576	489.56	12	broadcast_binary_tree
2097152	900.91	12	broadcast_binary_tree
4194304	2394.28	12	broadcast_binary_tree
8	1.12	12	scatter_flat
16	1.15	12	scatter_flat
32	1.45	12	scatter_flat
64	1.57	12	scatter_flat
128	1.95	12	scatter_flat
256	2.11	12	scatter_flat
512	2.58	12	scatter_flat
1024	3.57	12	scatter_flat
2048	5.20	12	scatter_flat
4096	8.06	12	scatter_flat
8192	13.45	12	scatter_flat
16384	15.36	12	scatter_flat
32768	26.61	12	scatter_flat
65536	55.10	12	scatter_flat
131072	113.43	12	scatter_flat
262144	137.13	12	scatter_flat
524288	201.91	12	scatter_flat
1048576	639.08	12	scatter_flat
2097152	2249.73	12	scatter_flat
4194304	6363.10	12	scatter_flat
8	1.48	12	scatter_basic_linear
16	1.49	12	scatter_basic_linear
32	1.70	12	scatter_basic_linear
64	1.61	12	scatter_basic_linear
128	3.24	12	scatter_basic_linear
256	3.35	12	scatter_basic_linear
512	3.82	12	scatter_basic_linear
1024	5.21	12	scatter_basic_linear
2048	6.62	12	scatter_basic_linear
4096	9.36	12	scatter_basic_linear
8192	14.46	12	scatter_basic_linear
16384	25.76	12	scatter_basic_linear
32768	76.05	12	scatter_basic_linear
65536	95.58	12	scatter_basic_linear
131072	196.00	12	scatter_basic_linear
262144	125.60	12	scatter_basic_linear
524288	258.21	12	scatter_basic_linear
1048576	636.66	12	scatter_basic_linear
2097152	2231.99	12	scatter_basic_linear
4194304	6475.71	12	scatter_basic_linear
8	1.07	12	scatter_binomial
16	1.06	12	scatter_binomial
32	1.32	12	scatter_binomial
64	1.45	12	scatter_binomial
128	1.88	12	scatter_binomial
256	2.06	12	scatter_binomial
512	2.55	12	scatter_binomial
1024	3.54	12	scatter_binomial
2048	5.22	12	scatter_binomial
4096	7.96	12	scatter_binomial
8192	13.28	12	scatter_binomial
16384	23.84	12	scatter_binomial
32768	44.71	12	scatter_binomial
65536	68.56	12	scatter_binomial
131072	156.17	12	scatter_binomial
262144	404.56	12	scatter_binomial
524288	841.98	12	scatter_binomial
1048576	2126.28	12	scatter_binomial
2097152	5312.58	12	scatter_binomial
4194304	12020.13	12	scatter_binomial
8	2.40	24	broadcast_flat
16	2.40	24	broadcast_flat
32	2.73	24	broadcast_flat
64	2.82	24	broadcast_flat
128	3.47	24	broadcast_flat
256	3.86	24	broadcast_flat
512	4.39	24	broadcast_flat
1024	4.75	24	broadcast_flat
2048	5.98	24	broadcast_flat
4096	8.73	24	broadcast_flat
8192	13.39	24	broadcast_flat
16384	20.82	24	broadcast_flat
32768	32.24	24	broadcast_flat
65536	58.86	24	broadcast_flat
131072	116.32	24	broadcast_flat
262144	241.79	24	broadcast_flat
524288	480.94	24	broadcast_flat
1048576	821.30	24	broadcast_flat
2097152	1613.41	24	broadcast_flat
4194304	3307.82	24	broadcast_flat
8	3.28	24	broadcast_chain
16	3.18	24	broadcast_chain
32	4.04	24	broadcast_chain
64	3.86	24	broadcast_chain
128	5.68	24	broadcast_chain
256	6.08	24	broadcast_chain
512	6.62	24	broadcast_chain
1024	7.76	24	broadcast_chain
2048	10.14	24	broadcast_chain
4096	14.13	24	broadcast_chain
8192	26.05	24	broadcast_chain
16384	34.13	24	broadcast_chain
32768	54.10	24	broadcast_chain
65536	90.29	24	broadcast_chain
131072	155.55	24	broadcast_chain
262144	294.48	24	broadcast_chain
524288	567.75	24	broadcast_chain
1048576	1097.93	24	broadcast_chain
2097152	2194.78	24	broadcast_chain
4194304	4469.66	24	broadcast_chain
8	2.79	24	broadcast_binary_tree
16	2.74	24	broadcast_binary_tree
32	3.03	24	broadcast_binary_tree
64	3.22	24	broadcast_binary_tree
128	3.89	24	broadcast_binary_tree
256	4.18	24	broadcast_binary_tree
512	4.38	24	broadcast_binary_tree
1024	5.09	24	broadcast_binary_tree
2048	6.82	24	broadcast_binary_tree
4096	9.26	24	broadcast_binary_tree
8192	13.76	24	broadcast_binary_tree
16384	23.13	24	broadcast_binary_tree
32768	36.21	24	broadcast_binary_tree
65536	61.74	24	broadcast_binary_tree
131072	123.08	24	broadcast_binary_tree
262144	248.66	24	broadcast_binary_tree
524288	480.82	24	broadcast_binary_tree
1048576	944.99	24	broadcast_binary_tree
2097152	1782.18	24	broadcast_binary_tree
4194304	3615.52	24	broadcast_binary_tree
8	2.62	24	scatter_flat
16	2.72	24	scatter_flat
32	3.12	24	scatter_flat
64	3.30	24	scatter_flat
128	3.77	24	scatter_flat
256	4.38	24	scatter_flat
512	5.58	24	scatter_flat
1024	7.55	24	scatter_flat
2048	10.33	24	scatter_flat
4096	15.33	24	scatter_flat
8192	24.39	24	scatter_flat
16384	42.77	24	scatter_flat
32768	29.99	24	scatter_flat
65536	57.60	24	scatter_flat
131072	115.31	24	scatter_flat
262144	217.80	24	scatter_flat
524288	379.24	24	scatter_flat
1048576	691.90	24	scatter_flat
2097152	1509.13	24	scatter_flat
4194304	3437.78	24	scatter_flat
8	3.55	24	scatter_basic_linear
16	3.54	24	scatter_basic_linear
32	3.73	24	scatter_basic_linear
64	3.87	24	scatter_basic_linear
128	6.26	24	scatter_basic_linear
256	6.65	24	scatter_basic_linear
512	7.57	24	scatter_basic_linear
1024	9.31	24	scatter_basic_linear
2048	11.68	24	scatter_basic_linear
4096	19.93	24	scatter_basic_linear
8192	24.16	24	scatter_basic_linear
16384	42.83	24	scatter_basic_linear
32768	81.54	24	scatter_basic_linear
65536	163.39	24	scatter_basic_linear
131072	328.88	24	scatter_basic_linear
262144	310.07	24	scatter_basic_linear
524288	557.31	24	scatter_basic_linear
1048576	1236.78	24	scatter_basic_linear
2097152	3789.22	24	scatter_basic_linear
4194304	10894.13	24	scatter_basic_linear
8	2.61	24	scatter_binomial
16	2.71	24	scatter_binomial
32	3.17	24	scatter_binomial
64	3.28	24	scatter_binomial
128	3.74	24	scatter_binomial
256	4.38	24	scatter_binomial
512	5.58	24	scatter_binomial
1024	7.55	24	scatter_binomial
2048	10.32	24	scatter_binomial
4096	21.24	24	scatter_binomial
8192	24.45	24	scatter_binomial
16384	41.92	24	scatter_binomial
32768	82.41	24	scatter_binomial
65536	152.51	24	scatter_binomial
131072	299.49	24	scatter_binomial
262144	681.86	24	scatter_binomial
524288	1432.31	24	scatter_binomial
1048576	3449.72	24	scatter_binomial
2097152	7737.87	24	scatter_binomial
4194304	40866.52	24	scatter_binomial
