Size	Latency (us)	np	Algorithm
131072	78.15	6	scatter_binomial
262144	222.70	6	scatter_binomial
524288	405.68	6	scatter_binomial
1048576	932.81	6	scatter_binomial
2097152	2093.84	6	scatter_binomial
4194304	4923.54	6	scatter_binomial
8	1.19	12	broadcast_flat
16	1.19	12	broadcast_flat
32	1.47	12	broadcast_flat
64	1.30	12	broadcast_flat
128	2.08	12	broadcast_flat
256	2.13	12	broadcast_flat
512	2.32	12	broadcast_flat
1024	2.88	12	broadcast_flat
2048	3.75	12	broadcast_flat
4096	5.50	12	broadcast_flat
8192	8.32	12	broadcast_flat
16384	15.63	12	broadcast_flat
32768	30.95	12	broadcast_flat
65536	63.18	12	broadcast_flat
131072	128.41	12	broadcast_flat
262144	255.51	12	broadcast_flat
524288	508.21	12	broadcast_flat
1048576	852.39	12	broadcast_flat
2097152	1410.97	12	broadcast_flat
4194304	2746.96	12	broadcast_flat
8	1.59	12	broadcast_chain
16	1.58	12	broadcast_chain
32	2.04	12	broadcast_chain
64	1.87	12	broadcast_chain
128	3.00	12	broadcast_chain
256	3.11	12	broadcast_chain
512	3.48	12	broadcast_chain
1024	4.56	12	broadcast_chain
2048	5.59	12	broadcast_chain
4096	7.78	12	broadcast_chain
8192	12.07	12	broadcast_chain
16384	22.30	12	broadcast_chain
32768	36.81	12	broadcast_chain
65536	63.37	12	broadcast_chain
131072	129.04	12	broadcast_chain
262144	231.09	12	broadcast_chain
524288	456.31	12	broadcast_chain
1048576	850.31	12	broadcast_chain
2097152	1579.69	12	broadcast_chain
4194304	3157.60	12	broadcast_chain
8	1.32	12	broadcast_binary_tree
16	1.29	12	broadcast_binary_tree
32	1.52	12	broadcast_binary_tree
64	1.42	12	broadcast_binary_tree
128	2.13	12	broadcast_binary_tree
256	2.13	12	broadcast_binary_tree
512	2.37	12	broadcast_binary_tree
1024	2.88	12	broadcast_binary_tree
2048	3.94	12	broadcast_binary_tree
4096	5.47	12	broadcast_binary_tree
8192	8.20	12	broadcast_binary_tree
16384	16.04	12	broadcast_binary_tree
32768	23.88	12	broadcast_binary_tree
65536	41.26	12	broadcast_binary_tree
131072	72.19	12	broadcast_binary_tree
262144	140.14	12	broadcast_binary_tree
524288	255.22	12	broadcast_binary_tree
1048576	466.57	12	broadcast_binary_tree
2097152	896.66	12	broadcast_binary_tree
4194304	2276.82	12	broadcast_binary_tree
8	1.09	12	scatter_flat
16	1.10	12	scatter_flat
32	1.30	12	scatter_flat
64	1.46	12	scatter_flat
128	1.87	12	scatter_flat
256	2.09	12	scatter_flat
512	2.57	12	scatter_flat
1024	3.54	12	scatter_flat
2048	5.22	12	scatter_flat
4096	8.02	12	scatter_flat
8192	13.40	12	scatter_flat
16384	15.35	12	scatter_flat
32768	26.76	12	scatter_flat
65536	39.20	12	scatter_flat
131072	83.11	12	scatter_flat
262144	152.99	12	scatter_flat
524288	269.46	12	scatter_flat
1048576	612.22	12	scatter_flat
2097152	2127.47	12	scatter_flat
4194304	6293.56	12	scatter_flat
8	1.52	12	scatter_basic_linear
16	1.51	12	scatter_basic_linear
32	1.72	12	scatter_basic_linear
64	1.65	12	scatter_basic_linear
128	3.28	12	scatter_basic_linear
256	3.40	12	scatter_basic_linear
512	3.79	12	scatter_basic_linear
1024	5.24	12	scatter_basic_linear
2048	6.59	12	scatter_basic_linear
4096	9.32	12	scatter_basic_linear
8192	14.26	12	scatter_basic_linear
16384	25.98	12	scatter_basic_linear
32768	53.44	12	scatter_basic_linear
65536	95.34	12	scatter_basic_linear
131072	197.60	12	scatter_basic_linear
262144	128.15	12	scatter_basic_linear
524288	250.97	12	scatter_basic_linear
1048576	609.59	12	scatter_basic_linear
2097152	2135.32	12	scatter_basic_linear
4194304	6426.43	12	scatter_basic_linear
8	1.13	12	scatter_binomial
16	1.15	12	scatter_binomial
32	1.40	12	scatter_binomial
64	1.54	12	scatter_binomial
128	1.93	12	scatter_binomial
256	2.15	12	scatter_binomial
512	2.63	12	scatter_binomial
1024	3.58	12	scatter_binomial
2048	5.23	12	scatter_binomial
4096	7.96	12	scatter_binomial
8192	13.33	12	scatter_binomial
16384	23.93	12	scatter_binomial
32768	44.90	12	scatter_binomial
65536	69.37	12	scatter_binomial
131072	152.55	12	scatter_binomial
262144	416.54	12	scatter_binomial
524288	846.78	12	scatter_binomial
1048576	2117.58	12	scatter_binomial
2097152	5161.90	12	scatter_binomial
4194304	11451.29	12	scatter_binomial
8	2.46	24	broadcast_flat
16	2.40	24	broadcast_flat
32	2.69	24	broadcast_flat
64	2.81	24	broadcast_flat
128	3.47	24	broadcast_flat
256	3.84	24	broadcast_flat
512	4.06	24	broadcast_flat
1024	4.72	24	broadcast_flat
2048	5.95	24	broadcast_flat
4096	8.57	24	broadcast_flat
8192	12.66	24	broadcast_flat
16384	20.56	24	broadcast_flat
32768	36.63	24	broadcast_flat
65536	57.15	24	broadcast_flat
131072	110.48	24	broadcast_flat
262144	235.91	24	broadcast_flat
524288	481.04	24	broadcast_flat
1048576	797.94	24	broadcast_flat
2097152	1586.38	24	broadcast_flat
4194304	3276.19	24	broadcast_flat
8	3.39	24	broadcast_chain
16	3.26	24	broadcast_chain
32	4.10	24	broadcast_chain
64	4.16	24	broadcast_chain
128	5.74	24	broadcast_chain
256	6.19	24	broadcast_chain
512	6.64	24	broadcast_chain
1024	7.78	24	broadcast_chain
2048	10.10	24	broadcast_chain
4096	14.21	24	broadcast_chain
8192	25.45	24	broadcast_chain
16384	33.84	24	broadcast_chain
32768	53.54	24	broadcast_chain
65536	88.21	24	broadcast_chain
131072	150.40	24	broadcast_chain
262144	285.43	24	broadcast_chain
524288	552.75	24	broadcast_chain
1048576	1074.14	24	broadcast_chain
2097152	2157.37	24	broadcast_chain
4194304	4531.02	24	broadcast_chain
8	2.66	24	broadcast_binary_tree
16	2.66	24	broadcast_binary_tree
32	2.94	24	broadcast_binary_tree
64	3.16	24	broadcast_binary_tree
128	3.88	24	broadcast_binary_tree
256	4.13	24	broadcast_binary_tree
512	4.33	24	broadcast_binary_tree
1024	5.10	24	broadcast_binary_tree
2048	6.71	24	broadcast_binary_tree
4096	9.27	24	broadcast_binary_tree
8192	13.61	24	broadcast_binary_tree
16384	22.63	24	broadcast_binary_tree
32768	38.25	24	broadcast_binary_tree
65536	61.03	24	broadcast_binary_tree
131072	123.82	24	broadcast_binary_tree
262144	261.26	24	broadcast_binary_tree
524288	501.71	24	broadcast_binary_tree
1048576	965.67	24	broadcast_binary_tree
2097152	1885.68	24	broadcast_binary_tree
4194304	3787.52	24	broadcast_binary_tree
8	2.58	24	scatter_flat
16	2.68	24	scatter_flat
32	3.06	24	scatter_flat
64	3.25	24	scatter_flat
128	3.72	24	scatter_flat
256	4.35	24	scatter_flat
512	5.54	24	scatter_flat
1024	7.48	24	scatter_flat
2048	10.29	24	scatter_flat
4096	16.29	24	scatter_flat
8192	24.74	24	scatter_flat
16384	43.06	24	scatter_flat
32768	31.11	24	scatter_flat
65536	51.13	24	scatter_flat
131072	117.31	24	scatter_flat
262144	221.57	24	scatter_flat
524288	381.03	24	scatter_flat
1048576	687.77	24	scatter_flat
2097152	1506.40	24	scatter_flat
4194304	3454.35	24	scatter_flat
8	3.43	24	scatter_basic_linear
16	3.43	24	scatter_basic_linear
32	3.65	24	scatter_basic_linear
64	3.77	24	scatter_basic_linear
128	6.11	24	scatter_basic_linear
256	6.49	24	scatter_basic_linear
512	7.48	24	scatter_basic_linear
1024	9.13	24	scatter_basic_linear
2048	11.52	24	scatter_basic_linear
4096	18.76	24	scatter_basic_linear
8192	24.42	24	scatter_basic_linear
16384	43.17	24	scatter_basic_linear
32768	81.36	24	scatter_basic_linear
65536	160.61	24	scatter_basic_linear
131072	313.60	24	scatter_basic_linear
262144	293.76	24	scatter_basic_linear
524288	531.18	24	scatter_basic_linear
1048576	1193.65	24	scatter_basic_linear
2097152	3599.96	24	scatter_basic_linear
4194304	10563.06	24	scatter_basic_linear
8	2.62	24	scatter_binomial
16	2.71	24	scatter_binomial
32	3.12	24	scatter_binomial
64	3.30	24	scatter_binomial
128	3.78	24	scatter_binomial
256	4.40	24	scatter_binomial
512	5.59	24	scatter_binomial
1024	7.55	24	scatter_binomial
2048	10.43	24	scatter_binomial
4096	15.45	24	scatter_binomial
8192	25.34	24	scatter_binomial
16384	42.45	24	scatter_binomial
32768	77.21	24	scatter_binomial
65536	142.83	24	scatter_binomial
131072	296.61	24	scatter_binomial
262144	681.39	24	scatter_binomial
524288	1392.80	24	scatter_binomial
1048576	3419.79	24	scatter_binomial
2097152	7745.62	24	scatter_binomial
4194304	39881.74	24	scatter_binomial
