Size	Latency (us)	np	Algorithm
4096	4.16	6	broadcast_flat
8192	8.26	6	broadcast_flat
16384	11.01	6	broadcast_flat
32768	18.04	6	broadcast_flat
65536	35.03	6	broadcast_flat
131072	74.62	6	broadcast_flat
262144	127.00	6	broadcast_flat
524288	250.64	6	broadcast_flat
1048576	888.54	6	broadcast_flat
2097152	2051.14	6	broadcast_flat
4194304	3897.75	6	broadcast_flat
8	0.74	6	broadcast_chain
16	0.74	6	broadcast_chain
32	0.95	6	broadcast_chain
64	0.92	6	broadcast_chain
128	1.78	6	broadcast_chain
256	1.82	6	broadcast_chain
512	2.06	6	broadcast_chain
1024	2.57	6	broadcast_chain
2048	3.56	6	broadcast_chain
4096	5.20	6	broadcast_chain
8192	8.28	6	broadcast_chain
16384	13.14	6	broadcast_chain
32768	20.41	6	broadcast_chain
65536	37.52	6	broadcast_chain
131072	74.16	6	broadcast_chain
262144	170.93	6	broadcast_chain
524288	315.77	6	broadcast_chain
1048576	532.54	6	broadcast_chain
2097152	825.01	6	broadcast_chain
4194304	1593.82	6	broadcast_chain
8	0.87	6	broadcast_binary_tree
16	0.88	6	broadcast_binary_tree
32	1.00	6	broadcast_binary_tree
64	1.03	6	broadcast_binary_tree
128	1.54	6	broadcast_binary_tree
256	1.57	6	broadcast_binary_tree
512	1.76	6	broadcast_binary_tree
1024	2.11	6	broadcast_binary_tree
2048	3.06	6	broadcast_binary_tree
4096	4.18	6	broadcast_binary_tree
8192	6.42	6	broadcast_binary_tree
16384	11.26	6	broadcast_binary_tree
32768	17.98	6	broadcast_binary_tree
65536	30.52	6	broadcast_binary_tree
131072	49.79	6	broadcast_binary_tree
262144	90.29	6	broadcast_binary_tree
524288	158.76	6	broadcast_binary_tree
1048576	313.04	6	broadcast_binary_tree
2097152	583.38	6	broadcast_binary_tree
4194304	1248.00	6	broadcast_binary_tree
8	0.63	6	scatter_flat
16	0.66	6	scatter_flat
32	0.71	6	scatter_flat
64	0.82	6	scatter_flat
128	1.24	6	scatter_flat
256	1.31	6	scatter_flat
512	1.54	6	scatter_flat
1024	2.12	6	scatter_flat
2048	3.45	6	scatter_flat
4096	4.68	6	scatter_flat
8192	8.24	6	scatter_flat
16384	14.89	6	scatter_flat
32768	14.98	6	scatter_flat
65536	29.83	6	scatter_flat
131072	60.88	6	scatter_flat
262144	74.63	6	scatter_flat
524288	197.29	6	scatter_flat
1048576	335.63	6	scatter_flat
2097152	834.87	6	scatter_flat
4194304	2744.54	6	scatter_flat
8	0.64	6	scatter_basic_linear
16	0.64	6	scatter_basic_linear
32	0.71	6	scatter_basic_linear
64	0.70	6	scatter_basic_linear
128	1.57	6	scatter_basic_linear
256	1.66	6	scatter_basic_linear
512	1.91	6	scatter_basic_linear
1024	2.33	6	scatter_basic_linear
2048	3.47	6	scatter_basic_linear
4096	5.21	6	scatter_basic_linear
8192	8.22	6	scatter_basic_linear
16384	14.94	6	scatter_basic_linear
32768	28.30	6	scatter_basic_linear
65536	54.80	6	scatter_basic_linear
131072	107.17	6	scatter_basic_linear
262144	64.22	6	scatter_basic_linear
524288	134.86	6	scatter_basic_linear
1048576	334.25	6	scatter_basic_linear
2097152	869.46	6	scatter_basic_linear
4194304	2787.30	6	scatter_basic_linear
8	0.62	6	scatter_binomial
16	0.70	6	scatter_binomial
32	0.67	6	scatter_binomial
64	0.83	6	scatter_binomial
128	1.23	6	scatter_binomial
256	1.27	6	scatter_binomial
512	1.52	6	scatter_binomial
1024	2.09	6	scatter_binomial
2048	3.05	6	scatter_binomial
4096	4.66	6	scatter_binomial
8192	7.61	6	scatter_binomial
16384	13.58	6	scatter_binomial
32768	25.26	6	scatter_binomial
65536	48.58	6	scatter_binomial
131072	79.65	6	scatter_binomial
262144	194.83	6	scatter_binomial
524288	404.38	6	scatter_binomial
1048576	923.99	6	scatter_binomial
2097152	2074.76	6	scatter_binomial
4194304	5043.15	6	scatter_binomial
8	1.37	12	broadcast_flat
16	1.34	12	broadcast_flat
32	1.58	12	broadcast_flat
64	1.38	12	broadcast_flat
128	2.10	12	broadcast_flat
256	2.15	12	broadcast_flat
512	2.33	12	broadcast_flat
1024	2.85	12	broadcast_flat
2048	3.76	12	broadcast_flat
4096	5.50	12	broadcast_flat
8192	8.29	12	broadcast_flat
16384	15.68	12	broadcast_flat
32768	32.67	12	broadcast_flat
65536	58.47	12	broadcast_flat
131072	98.36	12	broadcast_flat
262144	188.40	12	broadcast_flat
524288	409.86	12	broadcast_flat
1048576	848.03	12	broadcast_flat
2097152	1757.71	12	broadcast_flat
4194304	3204.01	12	broadcast_flat
8	1.84	12	broadcast_chain
16	1.79	12	broadcast_chain
32	2.16	12	broadcast_chain
64	1.96	12	broadcast_chain
128	3.04	12	broadcast_chain
256	3.12	12	broadcast_chain
512	3.44	12	broadcast_chain
1024	4.31	12	broadcast_chain
2048	5.55	12	broadcast_chain
4096	7.82	12	broadcast_chain
8192	12.01	12	broadcast_chain
16384	23.35	12	broadcast_chain
32768	38.06	12	broadcast_chain
65536	69.21	12	broadcast_chain
131072	142.99	12	broadcast_chain
262144	268.16	12	broadcast_chain
524288	513.33	12	broadcast_chain
1048576	890.16	12	broadcast_chain
2097152	1667.26	12	broadcast_chain
4194304	3325.57	12	broadcast_chain
8	1.98	12	broadcast_binary_tree
16	1.80	12	broadcast_binary_tree
32	1.95	12	broadcast_binary_tree
64	1.79	12	broadcast_binary_tree
128	2.38	12	broadcast_binary_tree
256	2.34	12	broadcast_binary_tree
512	2.43	12	broadcast_binary_tree
1024	2.93	12	broadcast_binary_tree
2048	3.98	12	broadcast_binary_tree
4096	5.53	12	broadcast_binary_tree
8192	8.38	12	broadcast_binary_tree
16384	16.24	12	broadcast_binary_tree
32768	24.92	12	broadcast_binary_tree
65536	42.24	12	broadcast_binary_tree
131072	74.88	12	broadcast_binary_tree
262144	136.89	12	broadcast_binary_tree
524288	263.50	12	broadcast_binary_tree
1048576	481.16	12	broadcast_binary_tree
2097152	862.09	12	broadcast_binary_tree
4194304	2313.84	12	broadcast_binary_tree
8	1.09	12	scatter_flat
16	1.11	12	scatter_flat
32	1.34	12	scatter_flat
64	1.49	12	scatter_flat
128	1.91	12	scatter_flat
256	2.13	12	scatter_flat
512	2.62	12	scatter_flat
1024	3.75	12	scatter_flat
2048	5.55	12	scatter_flat
4096	8.38	12	scatter_flat
8192	13.88	12	scatter_flat
16384	16.25	12	scatter_flat
32768	25.87	12	scatter_flat
65536	52.22	12	scatter_flat
131072	88.85	12	scatter_flat
262144	168.37	12	scatter_flat
524288	205.08	12	scatter_flat
1048576	623.85	12	scatter_flat
2097152	2046.40	12	scatter_flat
4194304	6315.37	12	scatter_flat
8	1.45	12	scatter_basic_linear
16	1.45	12	scatter_basic_linear
32	1.66	12	scatter_basic_linear
64	1.59	12	scatter_basic_linear
128	3.27	12	scatter_basic_linear
256	3.39	12	scatter_basic_linear
512	3.80	12	scatter_basic_linear
1024	5.20	12	scatter_basic_linear
2048	6.67	12	scatter_basic_linear
4096	9.44	12	scatter_basic_linear
8192	14.46	12	scatter_basic_linear
16384	26.09	12	scatter_basic_linear
32768	51.75	12	scatter_basic_linear
65536	95.99	12	scatter_basic_linear
131072	200.24	12	scatter_basic_linear
262144	126.80	12	scatter_basic_linear
524288	248.60	12	scatter_basic_linear
1048576	615.92	12	scatter_basic_linear
2097152	2120.30	12	scatter_basic_linear
4194304	6325.48	12	scatter_basic_linear
8	1.05	12	scatter_binomial
16	1.10	12	scatter_binomial
32	1.33	12	scatter_binomial
64	1.48	12	scatter_binomial
128	1.89	12	scatter_binomial
256	2.10	12	scatter_binomial
512	2.59	12	scatter_binomial
1024	3.57	12	scatter_binomial
2048	5.20	12	scatter_binomial
4096	7.95	12	scatter_binomial
8192	13.33	12	scatter_binomial
16384	23.96	12	scatter_binomial
32768	45.00	12	scatter_binomial
65536	67.19	12	scatter_binomial
131072	148.88	12	scatter_binomial
262144	409.98	12	scatter_binomial
524288	846.44	12	scatter_binomial
1048576	2160.77	12	scatter_binomial
2097152	5221.41	12	scatter_binomial
4194304	11565.23	12	scatter_binomial
8	2.47	24	broadcast_flat
16	2.51	24	broadcast_flat
32	2.74	24	broadcast_flat
64	2.83	24	broadcast_flat
128	3.48	24	broadcast_flat
256	3.86	24	broadcast_flat
512	4.07	24	broadcast_flat
1024	4.73	24	broadcast_flat
2048	5.98	24	broadcast_flat
4096	8.62	24	broadcast_flat
8192	12.68	24	broadcast_flat
16384	19.94	24	broadcast_flat
32768	49.53	24	broadcast_flat
65536	55.77	24	broadcast_flat
131072	113.42	24	broadcast_flat
262144	241.44	24	broadcast_flat
524288	481.18	24	broadcast_flat
1048576	799.94	24	broadcast_flat
2097152	1596.67	24	broadcast_flat
4194304	3287.91	24	broadcast_flat
8	3.24	24	broadcast_chain
16	3.22	24	broadcast_chain
32	3.98	24	broadcast_chain
64	3.87	24	broadcast_chain
128	5.71	24	broadcast_chain
256	6.05	24	broadcast_chain
512	6.58	24	broadcast_chain
1024	7.73	24	broadcast_chain
2048	10.10	24	broadcast_chain
4096	14.09	24	broadcast_chain
8192	24.69	24	broadcast_chain
16384	33.88	24	broadcast_chain
32768	53.53	24	broadcast_chain
65536	88.31	24	broadcast_chain
131072	150.77	24	broadcast_chain
262144	288.14	24	broadcast_chain
524288	554.98	24	broadcast_chain
1048576	1121.87	24	broadcast_chain
2097152	2151.11	24	broadcast_chain
4194304	4423.53	24	broadcast_chain
8	2.74	24	broadcast_binary_tree
16	2.71	24	broadcast_binary_tree
32	3.02	24	broadcast_binary_tree
64	3.20	24	broadcast_binary_tree
128	3.94	24	broadcast_binary_tree
256	4.17	24	broadcast_binary_tree
512	4.38	24	broadcast_binary_tree
1024	5.10	24	broadcast_binary_tree
2048	6.79	24	broadcast_binary_tree
4096	9.33	24	broadcast_binary_tree
8192	13.77	24	broadcast_binary_tree
16384	23.77	24	broadcast_binary_tree
32768	36.51	24	broadcast_binary_tree
65536	63.57	24	broadcast_binary_tree
131072	118.87	24	broadcast_binary_tree
262144	249.41	24	broadcast_binary_tree
524288	483.65	24	broadcast_binary_tree
1048576	982.17	24	broadcast_binary_tree
2097152	1957.63	24	broadcast_binary_tree
4194304	3780.11	24	broadcast_binary_tree
8	2.62	24	scatter_flat
16	2.72	24	scatter_flat
32	3.10	24	scatter_flat
64	3.31	24	scatter_flat
128	3.76	24	scatter_flat
256	4.37	24	scatter_flat
512	5.59	24	scatter_flat
1024	7.56	24	scatter_flat
2048	10.73	24	scatter_flat
4096	21.62	24	scatter_flat
8192	24.57	24	scatter_flat
16384	43.25	24	scatter_flat
32768	31.06	24	scatter_flat
65536	56.38	24	scatter_flat
131072	121.59	24	scatter_flat
262144	212.95	24	scatter_flat
524288	402.77	24	scatter_flat
1048576	692.87	24	scatter_flat
2097152	1522.30	24	scatter_flat
4194304	3480.93	24	scatter_flat
8	3.56	24	scatter_basic_linear
16	3.52	24	scatter_basic_linear
32	3.72	24	scatter_basic_linear
64	3.84	24	scatter_basic_linear
128	6.22	24	scatter_basic_linear
256	6.61	24	scatter_basic_linear
512	7.67	24	scatter_basic_linear
1024	9.17	24	scatter_basic_linear
2048	14.69	24	scatter_basic_linear
4096	16.24	24	scatter_basic_linear
8192	24.03	24	scatter_basic_linear
16384	42.84	24	scatter_basic_linear
32768	80.79	24	scatter_basic_linear
65536	162.36	24	scatter_basic_linear
131072	315.91	24	scatter_basic_linear
262144	301.37	24	scatter_basic_linear
524288	537.28	24	scatter_basic_linear
1048576	1203.99	24	scatter_basic_linear
2097152	3565.44	24	scatter_basic_linear
4194304	10457.33	24	scatter_basic_linear
8	2.57	24	scatter_binomial
16	2.69	24	scatter_binomial
32	3.09	24	scatter_binomial
64	3.26	24	scatter_binomial
128	3.76	24	scatter_binomial
256	4.51	24	scatter_binomial
512	5.77	24	scatter_binomial
1024	7.92	24	scatter_binomial
2048	10.75	24	scatter_binomial
4096	18.47	24	scatter_binomial
8192	24.38	24	scatter_binomial
16384	42.56	24	scatter_binomial
32768	77.79	24	scatter_binomial
65536	139.51	24	scatter_binomial
131072	292.90	24	scatter_binomial
262144	670.09	24	scatter_binomial
524288	1427.89	24	scatter_binomial
1048576	3394.59	24	scatter_binomial
2097152	7681.16	24	scatter_binomial
4194304	39890.80	24	scatter_binomial
